Fecha,"USDCOP Curncy PX_LAST","USDCOP Curncy PX_LOW","USDCOP Curncy PX_HIGH","USDCOP Curncy PX_OPEN","USDCOPV1W Curncy PX_LAST","USDCOPV1M Curncy PX_LAST","USDCOPV2M Curncy PX_LAST","USDCOPV3M Curncy PX_LAST","USDCOPV6M Curncy PX_LAST","USDCOPV9M Curncy PX_LAST","USDCOPV1Y Curncy PX_LAST","USDCOP25R1W Curncy PX_LAST","USDCOP25R1M Curncy PX_LAST","USDCOP25R2M Curncy PX_LAST","USDCOP25R3M Curncy PX_LAST","USDCOP25R6M Curncy PX_LAST","USDCOP25R9M Curncy PX_LAST","USDCOP25R1Y Curncy PX_LAST","USDCOP25B1W Curncy PX_LAST","USDCOP25B1M Curncy PX_LAST","USDCOP25B2M Curncy PX_LAST","USDCOP25B3M Curncy PX_LAST","USDCOP25B6M Curncy PX_LAST","USDCOP25B9M Curncy PX_LAST","USDCOP25B1Y Curncy PX_LAST","USDCOP10R1W Curncy PX_LAST","USDCOP10R1M Curncy PX_LAST","USDCOP10R2M Curncy PX_LAST","USDCOP10R3M Curncy PX_LAST","USDCOP10R6M Curncy PX_LAST","USDCOP10R9M Curncy PX_LAST","USDCOP10R1Y Curncy PX_LAST","USDCOP10B1W Curncy PX_LAST","USDCOP10B1M Curncy PX_LAST","USDCOP10B2M Curncy PX_LAST","USDCOP10B3M Curncy PX_LAST","USDCOP10B6M Curncy PX_LAST","USDCOP10B9M Curncy PX_LAST","USDCOP10B1Y Curncy PX_LAST","COP1W Curncy PX_LAST","COP1M Curncy PX_LAST","COP2M Curncy PX_LAST","COP3M Curncy PX_LAST","COP6M Curncy PX_LAST","COP9M Curncy PX_LAST","COP12M Curncy PX_LAST"
2010-12-10,1881.85,1881.05,1919.8,1909.1,11.405,12.0375,12.4875,12.9125,13.575,14.0075,14.2325,NULL,1.66,1.945,2.255,2.9425,3.2175,3.5,0.565,0.6675,0.7425,0.79,0.9075,1.0125,1.125,NULL,2.9825,3.5125,4.06,5.3375,5.85,6.365,3.02,1.925,2.175,2.44,3.09,3.4025,3.6925,-3.16,-14,-17,-16.5,-15,-4.5,1.5
2010-12-13,1905.9,1873.25,1909.78,1882,11.365,12.0075,12.4175,12.8625,13.44,13.9625,14.2475,1.715,1.855,2.2,2.6225,2.9025,3.335,3.585,0.45,0.5325,0.6175,0.6775,0.8725,0.9575,1.045,NULL,2.8775,4.0225,4.6775,5.98,6.41,6.8425,2.31,1.45,1.725,2.0475,2.94,3.115,3.2875,-3.09,-15,-16.5,-16.5,-13.5,-6.5,-1
2010-12-14,1897.8,1892.68,1911.95,1909.5,11.6,11.7625,12.2675,12.7175,13.38,13.92,14.2025,1.66,1.825,2.1425,2.515,2.925,3.305,3.5625,0.48,0.5775,0.6575,0.71,0.8875,0.9775,1.0775,NULL,2.98,3.91,4.505,5.815,6.255,6.695,2.5775,1.58,1.85,2.1525,2.995,3.215,3.4325,-3.5,-16.5,-19.55,-18.25,-17.5,-8.5,-3
2010-12-15,1907,1898,1910.65,1899,11.045,11.6875,12.1675,12.6425,13.3475,13.8975,14.1875,1.645,1.815,2.1275,2.495,2.9275,3.2975,3.555,0.485,0.59,0.665,0.7175,0.8875,0.9825,1.085,NULL,2.98,3.885,4.47,5.7775,6.22,6.6625,2.685,1.61,1.88,2.1775,3.005,3.235,3.4625,-5.47,-18.5,-19.5,-18.5,-17.5,-9.5,-5.5
2010-12-16,1915.6,1908.9,1920.8,1909,11.025,11.69,12.1675,12.6375,13.34,13.895,14.185,1.625,1.8,2.115,2.485,2.9325,3.2925,3.5525,0.49,0.5925,0.6725,0.7225,0.8875,0.985,1.09,NULL,2.9825,3.87,4.4525,5.745,6.19,6.635,2.725,1.655,1.91,2.2,3.015,3.25,3.485,-4.18,-18.5,-24.5,-23.5,-18.5,-10.5,-4.5
2010-12-17,1919,1912,1934.25,1934.25,11.005,11.835,12.2125,12.6475,13.33,13.87,14.1425,1.615,1.79,2.1,2.46,2.9325,3.2875,3.545,0.495,0.6025,0.68,0.73,0.8925,0.99,1.095,NULL,2.995,3.845,4.4225,5.7075,6.15,6.6,2.79,1.7,1.9575,2.245,3.03,3.275,3.52,-4.29,-19.5,-24,-23.75,-19.5,-11.25,-4.75
2010-12-20,1928.5,1918.25,1932.5,1918.25,10.965,11.8225,12.1975,12.5725,13.285,13.8475,14.1225,NULL,1.79,2.095,2.4475,2.9425,3.2825,3.545,0.5,0.61,0.685,0.735,0.8925,0.9925,1.1,NULL,3.0075,3.835,4.4025,5.685,6.1325,6.58,2.79,1.675,1.94,2.2275,3.035,3.29,3.5425,-3.82,-18,-18,-18,-13.5,-12,-8
2010-12-21,1934.75,1929.65,1938.2,1931,10.955,11.8125,12.1925,12.5675,13.2825,13.8475,14.125,NULL,1.79,2.0925,2.4425,2.9425,3.2825,3.545,0.505,0.61,0.6875,0.7375,0.895,0.995,1.1025,NULL,3.01,3.8275,4.395,5.675,6.125,6.5725,2.8,1.6775,1.945,2.2325,3.04,3.295,3.5525,-4.92,-22.5,-26.5,-26.5,-22,-15,-8.5
2010-12-22,1921.75,1921.25,1941.5,1938.06,10.94,12.11,12.375,12.65,13.325,13.8675,14.14,NULL,1.78,2.08,2.41,2.9525,3.275,3.535,0.51,0.625,0.7,0.75,0.8975,1.0025,1.115,NULL,3.035,3.795,4.34,5.63,6.08,6.5275,2.865,1.725,1.985,2.27,3.06,3.3325,3.6025,-6.1,-20,-24,-28,-22,-20,-15
2010-12-23,1937.95,1914.5,1938.55,1921.45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-7.23,-28,-33,-26,-22,-19,-19
2010-12-24,1939.2,1932.13,1949.5,1932.13,10.97,11.7325,12.1425,12.55,13.2575,13.8325,14.1225,1.56,1.78,2.0575,2.36,2.965,3.2625,3.5275,0.52,0.6475,0.7175,0.765,0.905,1.015,1.1325,2.605,3.0725,3.725,4.2375,5.5675,6.015,6.465,3.085,1.7975,2.0525,2.32,3.0875,3.38,3.6725,-6.79,-24,-28,-29,-22,-17,-4.5
2010-12-27,1980.5,1920,1980.5,1934.15,10.925,11.74,12.1575,12.5675,13.27,13.8475,14.1375,1.565,1.7775,2.0575,2.36,2.9625,3.265,3.5275,0.525,0.6475,0.7175,0.7625,0.9075,1.0125,1.13,2.55,3.07,3.7225,4.24,5.57,6.015,6.4675,3.08,1.795,2.05,2.3175,3.085,3.3775,3.6675,-9.55,-45,-52,-26,-22,-14.67,-32
2010-12-28,2027.5,1995,2036,1995,11.02,12.455,12.495,12.64,13.3,13.87,14.14,1.585,1.79,2.075,2.395,2.96,3.275,3.535,0.515,0.635,0.705,0.75,0.9,1.0075,1.12,2.525,3.05,3.765,4.29,5.615,6.06,6.505,3,1.765,2.01,2.285,3.07,3.3475,3.625,-25,-45,-78,-26,-22,-10.5,-55.5
2010-12-29,1955,1951.75,2030,2000.63,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-6.77,-15,-34.5,-26,-22,-10.5,5.17
2010-12-30,1915.5,1892,1941.38,1919,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-2.58,-10,-17,-26,-20.5,-10.5,2
2010-12-31,1907.7,1907.7,1915.5,1915.5,12.495,12.7975,12.65,12.91,13.3775,13.98,14.2625,1.535,1.7625,2.0275,2.305,2.9775,3.2475,3.515,0.55,0.6725,0.74,0.78,0.915,1.025,1.15,2.615,3.105,3.6575,4.145,5.4825,5.925,6.3825,2.755,1.8825,2.1275,2.385,3.1275,3.445,3.7675,-2.26,-10,-17,-26,-11,-5,2
2011-01-03,1894.23,1875.45,1929.53,1919.95,12.475,12.7075,12.6125,12.9375,13.405,14.0125,14.3025,1.535,1.7675,2.03,2.31,2.98,3.25,3.515,0.55,0.6725,0.74,0.78,0.9125,1.0275,1.15,2.625,3.11,3.6675,4.1475,5.4875,5.93,6.385,2.76,1.8825,2.125,2.3825,3.13,3.4475,3.77,-3.61,-17,-24,-23,-15,-9,-1
2011-01-04,1897.25,1886,1913,1886,12.47,12.495,12.495,12.92,13.385,13.99,14.275,1.535,1.765,2.03,2.31,2.98,3.25,3.515,0.55,0.67,0.74,0.78,0.915,1.0275,1.15,2.625,3.11,3.67,4.15,5.49,5.93,6.385,2.755,1.88,2.125,2.38,3.13,3.4475,3.77,-4.16,-19,-26,-26,-17,-11,-4.5
2011-01-05,1890.75,1879,1906,1906,12.005,12.085,12.24,12.64,13.265,13.9025,14.2,1.53,1.76,2.025,2.295,2.98,3.2475,3.51,0.55,0.68,0.745,0.785,0.915,1.0325,1.155,2.64,3.115,3.655,4.13,5.47,5.915,6.37,2.93,1.895,2.14,2.395,3.135,3.4625,3.785,-4.06,-18,-25,-22.95,-16,-8,-2
2011-01-06,1867.95,1863.35,1887.86,1879.65,12,12.085,12.245,12.65,13.285,13.93,14.225,1.525,1.76,2.02,2.29,2.985,3.245,3.51,0.555,0.685,0.75,0.79,0.92,1.0325,1.16,2.645,3.12,3.645,4.115,5.455,5.9025,6.355,2.96,1.91,2.15,2.405,3.145,3.4725,3.8,-2.26,-10,-11,-10,-5,-8,10
2011-01-07,1864.75,1855,1874.95,1867.45,11.185,11.795,12.095,12.515,13.165,13.765,14.105,1.51,1.755,2.005,2.265,2.985,3.24,3.505,0.56,0.695,0.76,0.795,0.92,1.0425,1.165,2.675,3.13,3.615,4.07,5.42,5.875,6.325,3.215,1.94,2.18,2.43,3.16,3.4975,3.835,-1.8,-8.75,-10.25,-10,-2.25,1,8
2011-01-10,1870.5,1865,1870.5,1865,11.215,11.8,12.1,12.515,13.16,13.75,14.1,1.51,1.75,2.005,2.265,2.985,3.24,3.505,0.555,0.695,0.76,0.795,0.92,1.04,1.165,2.675,3.13,3.615,4.07,5.42,5.875,6.325,3.215,1.94,2.18,2.43,3.155,3.4975,3.835,-2.19,-9,-11,-9.5,-4,1,8
2011-01-11,1856,1847,1869,1867.5,11.21,11.805,12.105,12.52,13.165,13.76,14.105,1.51,1.75,2.005,2.265,2.985,3.24,3.505,0.555,0.695,0.76,0.795,0.92,1.0425,1.165,2.675,3.13,3.615,4.075,5.42,5.8725,6.325,3.22,1.94,2.18,2.43,3.155,3.4975,3.835,-2.41,-11,-14.5,-13,-8,-2,6
2011-01-12,1866,1837,1866,1852.5,11.12,11.505,11.91,12.345,13.015,13.735,14.13,1.51,1.75,2.005,2.26,2.985,3.2375,3.505,0.56,0.695,0.76,0.8,0.92,1.04,1.165,2.675,3.13,3.61,4.065,5.415,5.8675,6.32,3.225,1.94,2.18,2.43,3.155,3.4975,3.835,-2.48,-11,-13.5,-12.5,-7,-2,6
2011-01-13,1864.5,1855.6,1873.7,1867,11.14,11.655,12.09,12.565,13.125,13.835,14.215,1.51,1.75,2.005,2.26,2.985,3.2375,3.505,0.555,0.695,0.76,0.8,0.92,1.0425,1.165,2.675,3.13,3.61,4.075,5.415,5.865,6.32,3.235,1.94,2.185,2.43,3.155,3.4975,3.84,-3.39,-15,-18.5,-18,-12.75,-6.75,1.5
2011-01-14,1871.75,1868.15,1878,1878,11.125,11.65,12.065,12.515,13.175,13.87,14.225,NULL,1.75,2.005,2.26,2.99,3.2375,3.505,0.555,0.695,0.76,0.8,0.92,1.0425,1.17,NULL,3.135,3.61,4.07,5.415,5.865,6.32,3.235,1.94,2.185,2.435,3.155,3.4975,3.84,-3.19,-15.5,-21,-20,-15,-8,0.5
2011-01-17,1878.5,1874,1878.5,1874,NULL,11.695,12.105,12.545,13.2,13.8775,14.23,NULL,1.75,2.005,2.26,2.99,3.2375,3.5,NULL,0.695,0.76,0.8,0.92,1.0425,1.17,NULL,3.135,3.61,4.07,5.415,5.8625,6.315,NULL,1.945,2.185,2.435,3.16,3.5025,3.845,NULL,-14.85,-21,-20,-15,-7.5,0.5
2011-01-18,1857,1855.5,1871.7,1870,11,11.335,11.83,12.37,13.075,13.505,13.76,NULL,1.745,1.995,2.25,2.76,3.12,3.5,0.565,0.7,0.765,0.805,0.905,1.0325,1.17,NULL,3.145,3.595,4.05,4.985,5.6425,6.305,3.36,1.96,2.2,2.445,3.17,3.5075,3.845,-2.44,-11.5,-14.5,-14,-9,-4.5,5
2011-01-19,1841.75,1839,1855.43,1855.43,10.93,11.27,11.765,12.305,13.02,13.445,13.695,1.51,1.755,2.005,2.26,2.815,3.1525,3.505,0.56,0.695,0.76,0.795,0.91,1.0325,1.17,2.675,3.13,3.61,4.065,5.11,5.7125,6.32,3.225,1.94,2.18,2.425,3.16,3.4925,3.82,-2.52,-11.5,-14,-13.5,-9,1.5,6
2011-01-20,1850,1843.43,1855,1843.43,10.945,11.405,11.86,12.4,13.09,13.5325,13.795,1.51,1.755,2.01,2.265,2.83,3.16,3.505,0.555,0.695,0.76,0.795,0.91,1.0325,1.165,2.665,3.125,3.61,4.065,5.135,5.7275,6.325,3.33,1.935,2.18,2.425,3.16,3.4925,3.82,-2.37,-10.25,-12,-11,-5,4.5,14
2011-01-21,1842.25,1835.35,1843.43,1843.43,11.355,11.665,12.125,12.61,13.135,13.705,14.005,1.51,1.75,2.005,2.26,2.8,3.1425,3.505,0.56,0.695,0.76,0.8,0.91,1.0325,1.17,2.68,3.135,3.61,4.06,5.075,5.6925,6.315,3.145,1.945,2.185,2.435,3.165,3.5,3.835,-2.26,-10,-11,-10.5,-4,5.5,15
2011-01-24,1852.98,1836.5,1853.65,1843.5,11.375,11.755,12.17,12.655,13.19,13.7425,14.025,1.51,1.75,2.005,2.26,2.8,3.1425,3.5,0.56,0.695,0.76,0.8,0.91,1.0325,1.17,2.675,3.13,3.605,4.06,5.075,5.69,6.315,3.145,1.95,2.185,2.435,3.165,3.5,3.835,-1.91,-10.43,-10,-9,-2.63,7,17.5
2011-01-25,1857.5,1839.5,1864,1858.13,11.395,11.985,12.405,12.84,13.36,13.8925,14.165,1.51,1.75,2.005,2.26,2.8,3.14,3.5,0.56,0.695,0.76,0.8,0.905,1.0325,1.17,2.68,3.135,3.61,4.06,5.065,5.6875,6.315,3.15,1.945,2.19,2.435,3.17,3.5025,3.835,-1.86,-8.5,-11,-10,-3.25,8.5,18.5
2011-01-26,1863.45,1852.7,1867.73,1856.5,11.4,11.985,12.405,12.845,13.365,13.895,14.165,1.5075,1.75,2.005,2.26,2.795,3.14,3.5,0.56,0.695,0.76,0.8,0.905,1.0325,1.17,2.68,3.135,3.61,4.06,5.065,5.6875,6.315,3.15,1.95,2.19,2.435,3.17,3.5025,3.835,-1.4,-6,-7,-6.25,2.25,13.5,24
2011-01-27,1859.5,1853.53,1864,1863.98,11.6225,12.145,12.52,12.845,13.35,13.875,14.14,NULL,1.75,2.005,2.255,2.865,3.175,3.5,0.56,0.695,0.76,0.8,0.91,1.0375,1.17,NULL,3.14,3.605,4.06,5.185,5.7475,6.315,3.1,1.95,2.195,2.44,3.17,3.5025,3.84,-1,-4,-4.25,-4.5,4,13.25,25
2011-01-28,1862.2,1850,1867.25,1854.75,NULL,12.165,12.535,12.855,13.355,13.8875,14.15,NULL,1.75,2.005,2.255,2.865,3.1725,3.5,0.56,0.7,0.76,0.8,0.915,1.0375,1.17,NULL,3.14,3.605,4.06,5.18,5.7425,6.31,3.1,1.955,2.195,2.44,3.17,3.5075,3.845,-0.8,-2.5,-3.5,-3.25,3.5,13.5,23.5
2011-01-31,1867.2,1862.6,1872.2,1869,11.63,12.13,12.485,12.82,13.355,13.9025,14.17,NULL,1.75,2,2.255,2.86,3.175,3.5,0.565,0.7,0.76,0.8,0.915,1.0375,1.17,NULL,3.135,3.6,4.055,5.17,5.7425,6.31,3.11,1.96,2.195,2.44,3.17,3.5125,3.845,-0.7,-3,-5,-4.5,3,11.5,22
2011-02-01,1852.6,1847.3,1863.5,1860.03,11.18,11.515,11.795,12.225,13.025,13.565,13.87,NULL,1.75,2,2.25,2.845,3.16,3.5,0.565,0.7,0.765,0.805,0.915,1.0375,1.175,NULL,3.15,3.6,4.05,5.13,5.7125,6.3,3.215,1.965,2.205,2.45,3.175,3.5175,3.855,-0.4,-2,-3,-3,3.5,14,25
2011-02-02,1859.5,1844,1863,1845,11.23,11.52,11.8,12.25,13.07,13.5925,13.9,1.51,1.755,2.01,2.265,2.885,3.1875,3.505,0.56,0.695,0.76,0.795,0.915,1.0375,1.17,2.675,3.135,3.61,4.065,5.235,5.775,6.325,3.12,1.94,2.18,2.425,3.16,3.4925,3.825,NULL,-3,-6.5,-6,-1,9,19.5
2011-02-03,1865,1860.5,1865,1860.96,10.925,11.295,11.625,12.205,13.04,13.6,13.92,1.5,1.59,1.845,2.1,2.66,3.075,3.505,0.56,0.685,0.75,0.785,0.9,1.0275,1.165,2.66,2.845,3.33,3.785,4.83,5.5725,6.325,3.22,1.945,2.185,2.435,3.17,3.4975,3.825,NULL,-5.5,-8,-7.5,-4.5,5.5,16.5
2011-02-04,1871.5,1865.55,1891.5,1866.75,11.0525,11.39,11.67,12.295,13.06,13.61,13.92,1.505,1.565,1.82,2.075,2.615,3.05,3.505,0.56,0.685,0.75,0.785,0.895,1.0275,1.17,2.68,2.81,3.285,3.74,4.75,5.53,6.325,3.255,1.945,2.19,2.435,3.17,3.5025,3.83,-2.3,-8.5,-12,-11,-8,-1,9
2011-02-07,1868.9,1865,1875.25,1873.1,NULL,11.395,11.68,12.305,13.065,13.62,13.93,NULL,1.575,1.83,2.085,2.635,3.06,3.505,0.56,0.685,0.75,0.785,0.895,1.0275,1.17,2.67,2.82,3.31,3.77,4.795,5.56,6.335,NULL,1.945,2.19,2.435,3.17,3.5025,3.83,-2.3,-9,-13.5,-11.5,-8.5,-0.5,8
2011-02-08,1886.5,1866.25,1889.5,1872,NULL,11.335,11.68,12.305,13.065,13.6275,13.93,NULL,1.575,1.83,2.085,2.635,3.0625,3.505,0.56,0.685,0.75,0.785,0.895,1.0275,1.17,2.67,2.82,3.31,3.765,4.79,5.565,6.335,NULL,1.945,2.19,2.435,3.17,3.5075,3.83,-2.5,-9.7,-13.03,-11.95,-9,-1,8.25
2011-02-09,1889.5,1885.8,1900,1898,11.0325,11.33,11.6825,12.29,13.055,13.645,13.945,1.5025,1.5675,1.8225,2.075,2.625,3.06,3.505,0.56,0.6875,0.75,0.785,0.895,1.0275,1.17,2.67,2.815,3.3,3.75,4.775,5.5575,6.335,3.25,1.955,2.19,2.435,3.175,3.5075,3.83,-2.3,-9,-13,-13,-10.5,-1.5,7.5
2011-02-10,1881.48,1879.9,1901,1896.61,NULL,11.325,11.6975,12.31,13.07,13.67,13.975,NULL,1.5575,1.81,2.065,2.605,3.05,3.505,NULL,0.6875,0.75,0.785,0.895,1.0275,1.17,2.68,2.795,3.275,3.73,4.725,5.5325,6.33,NULL,1.9475,2.1925,2.44,3.18,3.5125,3.84,NULL,-9.5,-12.5,-12,-10,-2,7.5
2011-02-11,1886,1875.5,1886.25,1882,11.0275,11.345,11.7175,12.32,13.08,13.69,13.99,1.575,1.545,1.7975,2.05,2.58,3.035,3.5,0.52,0.6875,0.75,0.785,0.895,1.0275,1.17,2.68,2.775,3.2475,3.7,4.68,5.505,6.32,2.38,1.8625,2.1975,2.445,3.18,3.5175,3.845,NULL,-8.5,-12,-12,-9.5,-1.5,8.5
2011-02-14,1896.1,1885,1898,1889.5,11.0175,11.28,11.71,12.28,13.035,13.6925,14.02,1.5825,1.545,1.795,2.05,2.58,3.035,3.5,0.515,0.69,0.75,0.785,0.895,1.0275,1.17,2.675,2.77,3.25,3.695,4.68,5.505,6.32,2.4,1.945,2.2,2.445,3.18,3.5175,3.845,-2.5,-8.5,-12.25,-12.25,-9.5,-2.5,7.5
2011-02-15,1906.45,1891,1907.25,1899,11.0125,11.37,11.835,12.515,13.2,13.81,14.095,1.585,1.545,1.795,2.05,2.575,3.035,3.5,0.515,0.69,0.75,0.785,0.895,1.0275,1.17,2.68,2.775,3.245,3.7,4.675,5.5025,6.32,2.355,1.945,2.2,2.445,3.18,3.5175,3.845,-2.3,-9.5,-14.88,-15,-12.5,-4,5
2011-02-16,1909.85,1903,1912.95,1910,11,11.185,11.78,12.38,13.095,13.7475,14.07,1.585,1.54,1.795,2.045,2.57,3.025,3.5,0.5125,0.69,0.75,0.79,0.895,1.025,1.17,2.68,2.77,3.24,3.695,4.66,5.485,6.32,2.345,1.955,2.2,2.445,3.185,3.5125,3.845,NULL,-9,-14.25,-14,-11.5,-3,6
2011-02-17,1893.75,1886,1906.5,1900.5,NULL,11.185,11.78,12.38,13.1,13.7475,14.07,1.585,1.54,1.79,2.045,2.57,3.025,3.5,0.5125,0.69,0.75,0.79,0.895,1.025,1.17,2.6825,2.765,3.235,3.69,4.66,5.4825,6.32,2.345,1.955,2.2,2.445,3.185,3.515,3.845,-1.5,-7.5,-12,-12,-9,-1,8.5
2011-02-18,1877.1,1875.75,1893.75,1882.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1.5,-6,-10,-10.25,-8,-1,9.5
2011-02-21,1887.5,1875.5,1887.5,1875.5,NULL,11.19,11.775,12.385,13.11,13.745,14.065,NULL,1.525,1.775,2.03,2.545,3.01,3.5,NULL,0.69,0.75,0.79,0.89,1.025,1.17,NULL,2.74,3.21,3.66,4.605,5.45,6.315,NULL,1.96,2.205,2.45,3.185,3.52,3.85,NULL,-6,-10,-10.25,-8,-1.25,9.5
2011-02-22,1895.15,1876.44,1896.5,1889.03,NULL,11.185,11.775,12.39,13.11,13.75,14.065,NULL,1.525,1.775,2.025,2.54,3.0075,3.5,NULL,0.69,0.75,0.79,0.89,1.0225,1.17,NULL,2.74,3.2,3.655,4.595,5.445,6.31,NULL,1.96,2.205,2.45,3.19,3.5225,3.85,-1,-5.5,-9,-9.25,-6.75,0.5,11.5
2011-02-23,1898.45,1889.7,1902.75,1894,NULL,11.185,11.77,12.39,13.11,13.745,14.06,NULL,1.52,1.77,2.025,2.535,3.005,3.5,NULL,0.69,0.75,0.79,0.89,1.0225,1.17,NULL,2.735,3.2,3.65,4.585,5.44,6.31,NULL,1.965,2.205,2.45,3.19,3.5225,3.855,NULL,-5,-8,-8.25,-5.5,3,12
2011-02-24,1898.75,1895.25,1905.75,1905.5,NULL,11.19,11.785,12.395,13.115,13.7575,14.075,NULL,1.515,1.765,2.015,2.525,3,3.5,NULL,0.69,0.75,0.79,0.89,1.025,1.175,NULL,2.725,3.185,3.635,4.56,5.4275,6.31,NULL,1.965,2.205,2.455,3.19,3.5225,3.855,-1.3,-6.25,-10.13,-10,-8,-0.25,9.75
2011-02-25,1907.15,1890,1908.25,1891.5,NULL,11.18,11.7775,12.425,13.1475,13.7575,14.0475,NULL,1.5175,1.765,2.015,2.525,3,3.5025,NULL,0.69,0.75,0.7875,0.8925,1.025,1.175,NULL,2.725,3.185,3.6375,4.5625,5.43,6.3075,NULL,1.965,2.2075,2.4525,3.19,3.525,3.855,-2.3,-14.58,-25.5,-26.5,-6.5,-10,-8
2011-02-28,1907.9,1902,1912.35,1902,NULL,11.185,11.79,12.41,13.13,13.765,14.07,NULL,1.51,1.76,2.01,2.515,2.9975,3.5,NULL,0.69,0.75,0.79,0.89,1.025,1.175,NULL,2.72,3.18,3.63,4.55,5.42,6.305,NULL,1.965,2.21,2.455,3.19,3.525,3.855,-2.6,-13,-18.75,-19.75,-16.63,-8.5,0.9
2011-03-01,1916.6,1906.5,1918.15,1908,NULL,11.185,11.79,12.415,13.13,13.7675,14.075,NULL,1.51,1.76,2.01,2.515,2.995,3.5,NULL,0.69,0.75,0.79,0.89,1.025,1.175,NULL,2.715,3.175,3.625,4.545,5.4175,6.305,NULL,1.965,2.21,2.455,3.19,3.5275,3.86,-2,-10,-15.5,-16,-13.5,-5.25,3.75
2011-03-02,1913.4,1911.05,1920.3,1915.9,NULL,11.19,11.795,12.42,13.135,13.7725,14.075,NULL,1.505,1.755,2.005,2.51,2.9925,3.5,NULL,0.69,0.75,0.79,0.89,1.0225,1.17,NULL,2.71,3.17,3.62,4.54,5.415,6.305,NULL,1.965,2.21,2.455,3.19,3.5275,3.86,-1.8,-9,-13.5,-14.25,-13.25,-3.45,4.5
2011-03-03,1899.15,1898.35,1914.83,1906,10.795,10.955,11.575,12.2,12.91,13.475,13.855,1.52,1.355,1.76,2.01,2.5,2.995,3.5,0.63,0.655,0.775,0.795,0.86,0.95,1.045,1.905,1.895,2.17,2.44,3.01,4.0925,4.68,2.275,1.97,2.21,2.455,3.195,3.5275,3.86,NULL,-8,-14,-15,-14,-7.25,1
2011-03-04,1894.4,1886.05,1895.42,1892.85,10.765,10.9325,11.615,12.295,13.0175,13.68,14.025,1.51,1.5,1.7475,1.9975,2.4925,2.9825,3.5,0.64,0.69,0.7575,0.79,0.89,1.0225,1.1725,1.835,2.725,3.1475,3.6,4.4975,5.39,6.3,2.28,1.93,2.2125,2.4575,3.195,3.53,3.8625,-2,-8.5,-15.25,-16.25,-15,-6.5,1.5
2011-03-07,1895.6,1888.99,1896,1895,10.74,10.825,11.46,12.095,12.845,13.42,13.81,1.52,1.515,1.765,2.01,2.505,2.995,3.5,0.605,0.69,0.75,0.79,0.89,1.0275,1.18,2.825,2.715,3.16,3.61,4.515,5.4075,6.3,2.28,1.96,2.21,2.455,3.19,3.5275,3.86,-1.9,-9,-15.75,-16.75,-16,-8,-0.5
2011-03-08,1888.25,1886.23,1899,1897,10.725,10.795,11.425,11.875,12.775,13.34,13.65,1.515,1.5,1.75,2,2.5,2.995,3.5,0.575,0.695,0.75,0.79,0.89,1.0275,1.175,2.805,2.705,3.16,3.61,4.51,5.4075,6.3,2.27,1.965,2.21,2.455,3.19,3.5275,3.855,-2,-8,-14.63,-16.75,-15.5,-7.5,-0.5
2011-03-09,1876.75,1876.5,1885.05,1885.05,10.745,10.82,11.435,11.885,12.775,13.36,13.675,1.515,1.5,1.75,2,2.5,2.995,3.5,0.58,0.695,0.755,0.79,0.89,1.0275,1.175,2.805,2.705,3.16,3.61,4.51,5.4075,6.3,2.27,1.96,2.21,2.455,3.19,3.5275,3.86,-1.6,-6.5,-13,-15.25,-12.5,-5.5,1
2011-03-10,1867.5,1867,1882,1882,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1.8,-6,-11.5,-13.75,-13.5,-6,2.75
2011-03-11,1869.88,1859.2,1874.28,1866.6,10.76,10.985,11.475,11.96,12.7825,13.515,13.85,1.525,1.5,1.7475,1.9975,2.495,2.9875,3.5,0.51,0.6925,0.7525,0.79,0.89,1.025,1.175,2.795,2.6975,3.15,3.5975,4.4975,5.395,6.3,2.235,1.97,2.21,2.455,3.19,3.5275,3.8575,-1.4,-6.5,-12.5,-14.75,-14.25,-7,2
