Fecha,"USDMXN Curncy PX_LAST","USDMXN Curncy PX_LOW","USDMXN Curncy PX_HIGH","USDMXN Curncy PX_OPEN","USDMXNV1W Curncy PX_LAST","USDMXNV1M Curncy PX_LAST","USDMXNV2M Curncy PX_LAST","USDMXNV3M Curncy PX_LAST","USDMXNV6M Curncy PX_LAST","USDMXNV9M Curncy PX_LAST","USDMXNV1Y Curncy PX_LAST","USDMXN25R1W Curncy PX_LAST","USDMXN25R1M Curncy PX_LAST","USDMXN25R2M Curncy PX_LAST","USDMXN25R3M Curncy PX_LAST","USDMXN25R6M Curncy PX_LAST","USDMXN25R9M Curncy PX_LAST","USDMXN25R1Y Curncy PX_LAST","USDMXN25B1W Curncy PX_LAST","USDMXN25B1M Curncy PX_LAST","USDMXN25B2M Curncy PX_LAST","USDMXN25B3M Curncy PX_LAST","USDMXN25B6M Curncy PX_LAST","USDMXN25B9M Curncy PX_LAST","USDMXN25B1Y Curncy PX_LAST","USDMXN10R1W Curncy PX_LAST","USDMXN10R1M Curncy PX_LAST","USDMXN10R2M Curncy PX_LAST","USDMXN10R3M Curncy PX_LAST","USDMXN10R6M Curncy PX_LAST","USDMXN10R9M Curncy PX_LAST","USDMXN10R1Y Curncy PX_LAST","USDMXN10B1W Curncy PX_LAST","USDMXN10B1M Curncy PX_LAST","USDMXN10B2M Curncy PX_LAST","USDMXN10B3M Curncy PX_LAST","USDMXN10B6M Curncy PX_LAST","USDMXN10B9M Curncy PX_LAST","USDMXN10B1Y Curncy PX_LAST","MXN1W Curncy PX_LAST","MXN1M Curncy PX_LAST","MXN2M Curncy PX_LAST","MXN3M Curncy PX_LAST","MXN6M Curncy PX_LAST","MXN9M Curncy PX_LAST","MXN12M Curncy PX_LAST"
2012-02-15,12.8791,12.6977,12.8856,12.7605,12.563,12.667,12.79,13.038,13.42,13.6975,13.785,1.74,2.625,3.3075,3.7225,4.625,5.1425,5.475,0.5125,0.52,0.615,0.7,0.8975,0.9975,1.0975,2.7225,4.6425,5.925,6.7625,8.5825,9.52,10.1175,1.6625,1.7975,2.1525,2.49,3.1175,3.46,3.7425,76,353,665,1001,2030,3135,4185
2012-02-16,12.8174,12.7919,12.9965,12.8791,12.573,12.625,12.948,13.18,13.57,13.8475,14.085,1.695,2.7575,3.3575,3.805,4.665,5.21,5.56,0.4875,0.5125,0.62,0.7075,0.8975,1.005,1.1075,2.71,4.875,6.0225,6.915,8.6625,9.655,10.2825,1.58,1.74,2.1325,2.4575,3.0925,3.43,3.71,85.5,319,685,985,2035,3090,4147.5
2012-02-17,12.7593,12.7347,12.8258,12.8175,12.682,12.39,12.72,12.96,13.352,13.6125,13.785,1.84,2.825,3.405,3.8425,4.68,5.24,5.575,0.4375,0.55,0.6275,0.71,0.8975,1.01,1.1175,2.8875,5.0075,6.0975,6.985,8.6675,9.72,10.31,1.8125,1.8075,2.11,2.445,3.0875,3.42,3.6875,83,322.5,662.5,970,2025,3085,4130
2012-02-20,12.6934,12.667,12.774,12.7735,12.573,12.3,12.645,12.903,13.34,13.57,13.735,1.755,2.8125,3.3925,3.825,4.645,5.2125,5.53,0.42,0.5425,0.62,0.7,0.8775,0.985,1.0875,2.72,4.97,6.055,6.925,8.5825,9.63,10.1475,1.6,1.8,2.0875,2.4225,3.0325,3.365,3.6325,85,322.5,662.5,970,2025,3085,4130
2012-02-21,12.7929,12.6731,12.8097,12.6934,12.847,12.307,12.435,12.613,13.085,13.275,13.46,1.89,2.7225,3.185,3.6875,4.5,5.0125,5.295,0.4775,0.5425,0.615,0.7025,0.8825,0.9875,1.0825,2.955,4.8225,5.705,6.685,8.3475,9.275,9.8025,1.7775,1.7925,2.1025,2.455,3.0775,3.43,3.7025,77.5,320,653.75,965,2015,3070,4150
2012-02-22,12.8447,12.7705,12.8517,12.7929,12.423,12.343,12.597,12.663,13.047,13.2425,13.455,1.77,2.6875,3.1575,3.68,4.49,4.9725,5.29,0.4325,0.54,0.61,0.7,0.8775,0.9775,1.0725,2.7425,4.7575,5.655,6.67,8.3175,9.1925,9.7575,1.6425,1.7825,2.09,2.4475,3.07,3.425,3.6975,79.5,336,650,963.25,1980,3071,4117.75
2012-02-23,12.822,12.7276,12.8959,12.8447,12.05,12.245,12.29,12.472,12.983,13.2325,13.465,1.8,2.795,3.205,3.6625,4.485,4.975,5.28,0.4325,0.53,0.605,0.6825,0.8625,0.9625,1.0575,2.7975,4.93,5.73,6.6475,8.3075,9.195,9.7475,1.6425,1.725,2.06,2.405,3.0425,3.365,3.64,84,325,655,983.75,1990,3050,4115
2012-02-24,12.9041,12.7736,12.9128,12.8219,12.5,12.102,12.37,12.563,12.94,13.3175,13.585,2.005,2.76,3.2675,3.6725,4.575,5.0075,5.4,0.505,0.545,0.6225,0.71,0.8975,0.9975,1.1025,3.335,4.9325,5.865,6.685,8.5225,9.3275,10.0375,1.9275,1.81,2.15,2.5,3.115,3.4375,3.7375,84,320,672.5,970,1980,3050,4087.5
2012-02-27,12.8907,12.8405,12.9785,12.9051,12.167,12.222,12.382,12.545,13.035,13.3725,13.613,1.795,2.865,3.3425,3.775,4.64,5.09,5.425,0.4275,0.555,0.6325,0.7175,0.9075,1.01,1.1125,3,5.1275,6.015,6.885,8.645,9.4925,10.1425,1.555,1.8075,2.11,2.5025,3.095,3.4175,3.7125,87,327,662,964,1985.75,3074.5,4124
2012-02-28,12.8444,12.8138,12.9033,12.8906,12.257,12.253,12.443,12.568,13.035,13.4125,13.64,1.835,2.84,3.3475,3.7875,4.655,5.0975,5.43,0.4375,0.5575,0.6275,0.7175,0.9025,1,1.1075,3.0475,5.07,6.025,6.8825,8.6625,9.475,10.0925,1.59,1.8225,2.1275,2.495,3.09,3.415,3.71,87,349,670,973,2020,3075,4075
2012-02-29,12.8624,12.7538,12.8984,12.8444,12.85,12.13,12.305,12.458,12.88,13.295,13.583,2.05,2.8375,3.3475,3.7775,4.66,5.11,5.4275,0.5275,0.55,0.6225,0.705,0.9075,1.0175,1.1175,3.4175,5.0575,6.0225,6.8675,8.6725,9.505,10.1075,1.83,1.77,2.07,2.41,3.1175,3.47,3.7675,77.5,324.5,638.75,972.5,2005,3040,4085
2012-03-01,12.7241,12.7208,12.8823,12.8624,12.44,11.882,12.212,12.382,12.89,13.34,13.595,1.78,2.815,3.335,3.9125,4.79,5.2925,5.66,0.4325,0.545,0.6275,0.705,0.9075,1.02,1.1175,2.8625,5.0375,5.99,6.8375,8.755,9.5725,10.3075,1.5375,1.7825,2.085,2.415,3.0625,3.405,3.6775,81,385.75,681.25,980,2025,3050,4087
2012-03-02,12.7599,12.7209,12.8067,12.7241,11.927,11.655,12.005,12.25,12.695,13.1275,13.375,1.81,2.7775,3.2875,3.735,4.665,5.1125,5.48,0.4825,0.545,0.625,0.705,0.905,1.01,1.1025,2.895,4.9825,5.935,6.81,8.6625,9.525,10.2275,1.9325,1.785,2.0725,2.4025,3.07,3.395,3.655,91,385,692.5,1001.25,2060,3112.5,4228.7
2012-03-05,12.8354,12.7498,12.8495,12.766,11.558,11.68,12.048,12.267,12.743,13.2075,13.405,1.785,2.7775,3.2925,3.7275,4.6025,5.025,5.3725,0.4225,0.55,0.6175,0.6925,0.87,0.95,1.025,2.67,4.9875,5.9025,6.735,8.4925,9.245,9.825,1.67,1.86,2.11,2.4075,3.0175,3.33,3.575,84,380,680,995,2060,3105,4125
2012-03-06,13.0011,12.8246,13.0476,12.8374,12.815,12.54,12.718,12.833,13.16,13.5075,13.695,2.11,3.19,3.5275,3.9,4.8275,5.3175,5.6875,0.46,0.5825,0.65,0.73,0.945,1.0575,1.16,3.2075,5.7,6.36,7.1025,8.9925,9.91,10.61,1.7,1.8475,2.155,2.4925,3.2275,3.5425,3.8125,82,370,678.75,990,2060,3075,4095
2012-03-07,12.8732,12.8452,13.0176,13.0011,12.917,12.37,12.548,12.743,13.24,13.4925,13.69,2.11,3.1825,3.5125,3.94,4.82,5.2925,5.6575,0.445,0.58,0.6525,0.725,0.92,1.0225,1.125,3.115,5.6875,6.3425,7.165,8.9675,9.85,10.5275,1.665,1.8425,2.1625,2.4825,3.1975,3.545,3.8775,86.5,364.5,695,1013.75,2055,3075,4097.5
2012-03-08,12.6785,12.6627,12.9058,12.8732,12.677,12.005,12.4,12.577,12.91,13.235,13.47,1.975,3.05,3.43,3.91,4.785,5.2675,5.6175,0.4575,0.5775,0.645,0.7275,0.91,1.01,1.11,3.0775,5.445,6.1725,7.1,8.8875,9.7775,10.4275,1.64,1.8575,2.16,2.4725,3.1575,3.505,3.8325,88,358.75,705,985,2025,3025,4048.25
2012-03-09,12.6425,12.601,12.7242,12.6787,11.913,11.645,12.025,12.218,12.8,13.1225,13.32,2.125,2.97,3.4025,3.825,4.7375,5.255,5.5975,0.4575,0.57,0.6425,0.7275,0.935,1.04,1.15,3.0625,5.3025,6.13,6.955,8.8175,9.765,10.4125,1.8175,1.865,2.165,2.4875,3.2975,3.695,4.0825,82.5,355,695,1010,2025,3030,4035
2012-03-12,12.6602,12.6344,12.7431,12.655,12.337,12.185,12.33,12.49,12.915,13.2225,13.395,2.115,2.97,3.4125,3.835,4.735,5.255,5.5875,0.45,0.5675,0.64,0.725,0.945,1.04,1.14,3.22,5.3075,6.1475,6.9725,8.8025,9.765,10.3875,1.635,1.8725,2.1575,2.485,3.37,3.715,4.0475,78.25,362.5,675,1000,2030,3042.5,4052.5
2012-03-13,12.5592,12.5534,12.6863,12.6602,12.073,11.993,12.177,12.31,12.835,13.1525,13.325,2.19,2.9625,3.405,3.88,4.7825,5.265,5.6275,0.49,0.5825,0.65,0.7325,0.925,1.0325,1.14,3.325,5.2925,6.1325,7.0525,8.8975,9.805,10.4825,1.7375,1.8825,2.1725,2.5,3.2075,3.61,3.9875,81,352.5,665,971.75,2032.5,3065,4040
2012-03-14,12.7265,12.55,12.7336,12.5592,13.188,12.295,12.31,12.528,12.915,13.2275,13.395,2.165,2.9625,3.3625,3.905,4.785,5.2875,5.6375,0.4625,0.5725,0.6425,0.7325,0.935,1.0475,1.15,3.2525,5.305,6.0675,7.0975,8.9025,9.835,10.4975,1.5425,1.8775,2.17,2.49,3.2975,3.705,4.0775,87,351.25,680,1010,2040,3085,4125
2012-03-15,12.6575,12.632,12.7393,12.7252,12.618,11.997,12.23,12.335,12.855,13.155,13.352,2.24,2.8525,3.2925,3.77,4.7175,5.1625,5.5575,0.515,0.5775,0.65,0.725,0.935,1.05,1.15,3.425,5.0875,5.9325,6.86,8.785,9.6175,10.3675,1.6625,1.85,2.17,2.4975,3.3275,3.7475,4.1,80.5,340,670,960,2010,3035,4115
2012-03-16,12.6692,12.6166,12.6949,12.6575,11.46,11.52,11.913,12.198,12.795,13.0825,13.255,2.09,2.8,3.2525,3.76,4.72,5.1575,5.55,0.4675,0.5675,0.6425,0.7225,0.94,1.045,1.15,3.1625,4.9925,5.8625,6.84,8.7775,9.6,10.3525,1.7825,1.8325,2.155,2.515,3.3525,3.76,4.1325,85,365,660,965,2000,3030,4050
2012-03-19,12.6453,12.5859,12.6993,12.6702,10.778,11.305,11.62,11.978,12.685,12.9575,13.125,2.1125,2.8275,3.2775,3.775,4.7325,5.1725,5.5675,0.4375,0.5625,0.635,0.715,0.945,1.055,1.1625,3.18,5.0425,5.89,6.855,8.8125,9.64,10.3975,1.46,1.77,2.0775,2.43,3.355,3.7675,4.1425,85,360.5,660,970,2000,3036.75,4047.75
2012-03-20,12.6502,12.631,12.7321,12.6454,12.12,11.682,11.923,12.173,12.8,13.0525,13.225,2.385,3.0075,3.4175,3.885,4.7625,5.1975,5.5825,0.4975,0.5825,0.65,0.7325,0.94,1.045,1.1475,3.54,5.355,6.15,7.0625,8.8525,9.6775,10.3975,1.6975,1.8475,2.1475,2.495,3.3125,3.7075,4.0625,84.25,351,672,985,2030,3040,4050
2012-03-21,12.7066,12.6092,12.7343,12.6502,12.355,11.943,12.073,12.407,12.87,13.1775,13.355,2.455,3.085,3.48,3.955,4.8825,5.3075,5.6875,0.515,0.5925,0.6475,0.7325,0.955,1.045,1.14,3.47,5.4875,6.25,7.1925,9.0625,9.8575,10.5375,1.7075,1.7825,2.1,2.5025,3.4025,3.7475,4.0675,81.25,345,665,996.75,2015,3039,4079.5
2012-03-22,12.8122,12.6888,12.8656,12.7066,13.34,12.69,12.78,12.925,13.263,13.4425,13.535,2.9725,3.215,3.7025,4.11,5.015,5.42,5.8525,0.505,0.6,0.6725,0.7525,0.9875,1.0725,1.15,4.06,5.7225,6.65,7.4575,9.3125,10.025,10.75,1.6025,1.845,2.23,2.62,3.6775,4.0825,4.41,85,350,705,988.25,2025,3031,4060
2012-03-23,12.7474,12.7423,12.877,12.8118,12.565,12.195,12.49,12.66,13.01,13.305,13.38,2.7975,3.0925,3.5375,3.9975,4.94,5.3475,5.74,0.5075,0.5975,0.6625,0.7275,0.955,1.0425,1.12,3.6325,5.4825,6.3475,7.24,9.14,9.865,10.54,1.755,1.83,2.1625,2.5225,3.455,3.81,4.0925,82.5,348.5,700,995,2025,3035,4041.5
2012-03-26,12.6672,12.6461,12.7806,12.7685,11.665,12.015,12.26,12.495,13.06,13.3325,13.455,2.605,3.1925,3.6775,4.1675,5.1425,5.6425,6.0975,0.46,0.595,0.6575,0.7425,0.925,1.0375,1.1325,3.715,5.5875,6.46,7.4125,9.26,10.085,10.82,1.465,1.71,2.0275,2.425,3.0425,3.4,3.6675,87,378.5,693,1011.5,2053,3035,4040
2012-03-27,12.7025,12.6164,12.7127,12.6672,11.565,11.842,12.105,12.335,12.875,13.18,13.288,2.31,3.005,3.47,3.9525,4.8875,5.33,5.72,0.4625,0.5775,0.645,0.73,0.9125,1.0275,1.1325,3.53,5.3475,6.255,7.1925,9.0875,9.9125,10.6375,1.51,1.71,2.0225,2.42,3.0425,3.3625,3.5975,140.5,373.25,710,1057.5,2102.5,3163.5,4189.5
2012-03-28,12.7549,12.6819,12.8363,12.7025,12.083,12.19,12.253,12.503,13.05,13.34,13.525,2.29,3.0675,3.5925,4.065,5.0925,5.59,6.0425,0.4525,0.5725,0.6475,0.7275,0.9225,1.0275,1.13,3.49,5.3625,6.245,7.2225,9.1,9.8925,10.7225,1.615,1.815,2.1025,2.415,2.9725,3.2325,3.4025,128.5,371.5,730,1054,2100,3180,4194
2012-03-29,12.8028,12.7432,12.8887,12.7549,12.712,12.118,12.37,12.557,13.122,13.51,13.625,2.3175,3.0225,3.495,4.0175,4.9,5.325,5.7475,0.455,0.575,0.6425,0.73,0.9175,1.0275,1.1175,3.5175,5.3625,6.3,7.3025,9.1175,9.9075,10.715,1.5225,1.82,2.11,2.41,2.9625,3.2475,3.4125,85,362.5,742.5,1069.5,2160,3191.25,4235
2012-03-30,12.8107,12.7424,12.8307,12.8035,12.023,12.15,12.31,12.432,13.07,13.535,13.715,2.3,3.045,3.5525,4.0425,5.0225,5.52,6,0.46,0.5725,0.64,0.7225,0.9075,1.0125,1.0925,3.43,5.305,6.205,7.2475,9.0475,9.795,10.5675,1.73,1.835,2.1,2.4,2.9525,3.2375,3.395,91.5,370,751.5,1086.5,2170,3214.25,4251.5
2012-04-02,12.7326,12.7191,12.8608,12.8606,10.745,11.735,12.108,12.302,12.985,13.415,13.575,2.22,2.905,3.4475,3.9375,4.85,5.285,5.7075,0.45,0.5725,0.6425,0.725,0.9075,1.0175,1.1075,3.4025,5.1675,6.2075,7.165,9.02,9.825,10.61,1.575,1.835,2.0925,2.4075,2.9675,3.2475,3.415,99.5,376.75,745,1094.75,2155,3155,4155
2012-04-03,12.7632,12.698,12.8117,12.7326,11.028,11.705,12.085,12.41,12.975,13.325,13.56,2.105,2.8475,3.43,3.925,4.83,5.26,5.69,0.445,0.57,0.6425,0.72,0.9025,1.0125,1.1025,3.14,5.05,6.17,7.1225,8.9675,9.77,10.555,1.595,1.815,2.08,2.405,2.9625,3.2375,3.4075,89.5,370.25,750,1067.5,2125,3140,4150
2012-04-04,12.7846,12.7633,12.8515,12.7634,11.575,12.01,12.37,12.597,13.015,13.43,13.625,2.2175,2.9275,3.4475,3.9575,4.835,5.275,5.69,0.445,0.5675,0.635,0.715,0.8975,1.0025,1.0875,3.095,5.1825,6.2025,7.1775,8.9625,9.7675,10.5025,1.61,1.845,2.11,2.415,2.955,3.2375,3.3925,84,360.5,725,1056,2100,3110,4092.5
2012-04-05,12.8732,12.7577,12.8846,12.7846,11.18,11.975,12.325,12.675,13.17,13.56,13.785,2.18,2.9325,3.45,3.9675,4.925,5.415,5.81,0.4325,0.53,0.6325,0.73,0.9125,1.0475,1.1175,3.14,5.205,6.185,7.17,9.0775,9.9125,10.6775,1.54,1.69,2.0375,2.39,2.8625,3.1725,3.3175,86.5,365,740,1071,2100,3110,4106
2012-04-06,12.9842,12.8643,13.063,12.8732,12.597,12.825,13.03,13.16,13.455,13.835,14.07,2.39,3.155,3.6,4.0675,4.935,5.375,5.81,0.455,0.5425,0.63,0.725,0.8925,1.01,1.1,3.4425,5.6075,6.475,7.3925,9.1875,9.9975,10.7925,1.705,1.675,2.02,2.37,2.835,3.1425,3.2925,NULL,367,740,1059.5,2100,3091,4084
2012-04-09,12.9712,12.9412,13.0442,12.9851,11.965,12.73,12.983,13.092,13.5,13.88,14.132,2.285,3.105,3.5675,4.025,4.9325,5.36,5.795,0.46,0.5475,0.6325,0.7225,0.885,1.0025,1.0875,3.195,5.5125,6.3975,7.305,9.1575,9.9475,10.7275,1.615,1.7,2.0425,2.38,2.8375,3.1375,3.2875,88,367.5,730,1060,2075,3100,4055
2012-04-10,13.1578,12.9426,13.202,12.9711,14.408,13.528,13.5,13.565,13.898,14.135,14.31,2.6925,3.315,3.8,4.2025,5.08,5.5225,5.9225,0.5225,0.555,0.645,0.735,0.9075,1.0325,1.1225,3.9225,5.89,6.825,7.6475,9.46,10.2975,11.055,1.755,1.7125,2.0325,2.3925,2.8625,3.1625,3.3075,91.5,410,770,1112.75,2155,3175,4203.5
2012-04-11,13.1668,13.1014,13.1912,13.1578,13.757,13.29,13.282,13.528,13.945,14.245,14.422,2.5725,3.2625,3.76,4.1875,5.025,5.475,5.9125,0.475,0.5475,0.6375,0.735,0.9225,1.0325,1.1225,3.725,5.8025,6.765,7.6225,9.36,10.2125,11.04,1.57,1.69,2.02,2.385,2.9175,3.1675,3.3125,100.5,416,777.5,1121.5,2172.5,3150,4160.5
2012-04-12,13.0309,13.0228,13.1692,13.1668,13.19,12.7,13.097,13.273,13.675,13.9525,14.165,2.2675,3.145,3.745,4.145,4.995,5.425,5.8575,0.5175,0.54,0.645,0.735,0.9175,1.0175,1.1275,3.4725,5.58,6.7375,7.5225,9.295,10.09,10.87,1.825,1.685,2.0525,2.395,2.9075,3.1425,3.3375,104,409.25,818.75,1135.5,2205,3204,4229.75
2012-04-13,13.1775,13.0229,13.1934,13.0311,12.74,12.72,13.06,13.253,13.615,13.955,14.1,1.9225,3.1,3.7,4.0575,4.915,5.355,5.7575,0.4575,0.5325,0.6275,0.72,0.8925,0.9825,1.0775,2.825,5.4925,6.6325,7.3425,9.1225,9.9025,10.6075,1.9075,1.715,2.0475,2.395,2.8775,3.1175,3.3025,107.5,414.5,820,1178.5,2275,3300,4362.5
2012-04-16,13.2129,13.1508,13.296,13.1773,12.625,13.145,13.21,13.27,13.705,13.98,14.135,2.045,3.18,3.715,4.0375,4.935,5.36,5.775,0.435,0.54,0.635,0.7175,0.8975,0.9925,1.085,2.785,5.65,6.6675,7.33,9.16,9.9225,10.65,1.675,1.7475,2.06,2.3925,2.8925,3.1225,3.3125,105.5,404.5,801.5,1166.25,2255,3305.75,4300
2012-04-17,13.107,13.05,13.2474,13.2129,13.01,12.865,12.95,13.142,13.56,13.85,14.045,2.2025,3.17,3.7475,4.1175,5.005,5.44,5.86,0.47,0.5475,0.6475,0.735,0.9225,1.0275,1.1325,3.235,5.6325,6.7475,7.4725,9.31,10.1275,10.8875,1.68,1.7,2.025,2.39,2.8975,3.1325,3.3275,103.5,426.5,784,1140.25,2200,3265,4202
2012-04-18,13.1808,13.076,13.187,13.107,13.705,13.257,13.21,13.427,13.913,14.13,14.203,2.2625,3.295,3.805,4.2475,5.08,5.5125,5.9325,0.485,0.5525,0.645,0.745,0.9225,1.0275,1.1375,3.215,5.845,6.8475,7.705,9.4475,10.27,11.03,1.7875,1.7175,2.03,2.385,2.9025,3.1275,3.3175,109.5,422.5,780,1132,2245,3255,4280.5
2012-04-19,13.198,13.1408,13.2711,13.1808,13.958,13.078,13.455,13.605,13.95,14.1625,14.29,2.3675,3.3525,3.88,4.3025,5.1,5.515,5.9375,0.5375,0.5525,0.65,0.75,0.9225,1.0225,1.13,3.345,5.9525,6.975,7.8,9.475,10.2475,11.0125,1.805,1.6975,2.06,2.395,2.8975,3.11,3.3025,109,395,785,1083.5,2165,3170,4150
2012-04-20,13.101,13.0897,13.2183,13.198,12.035,12.42,12.88,13.1,13.45,13.7175,13.915,2.06,3.09,3.5725,4.1075,5.005,5.41,5.8225,0.43,0.54,0.6325,0.7275,0.9175,1.0275,1.1275,2.955,5.4825,6.42,7.46,9.3125,10.0775,10.845,1.73,1.67,2.0225,2.3625,2.885,3.135,3.3275,111.5,373.75,742.5,1055,2100,3125,4140
2012-04-23,13.1756,13.0793,13.2281,13.1019,12.64,12.775,13.017,13.212,13.618,13.9275,14.115,2.105,3.125,3.6575,4.17,5.165,5.65,6.135,0.44,0.54,0.6275,0.725,0.9175,1.0275,1.1325,3.02,5.455,6.4125,7.43,9.3075,10.0825,10.8525,1.645,1.685,2.025,2.38,2.8975,3.1425,3.3375,104,386.25,755,1075,2135,3170,4200
2012-04-24,13.1567,13.1168,13.2031,13.1756,12.01,12.358,12.675,12.845,13.32,13.675,13.87,1.925,2.81,3.3375,3.8925,4.8225,5.2375,5.66,0.54,0.62,0.705,0.7975,0.9025,1.0125,1.1225,3.3375,4.9775,6,7.0775,8.96,9.7625,10.5575,1.4975,1.6675,2,2.3575,2.9275,3.1875,3.4125,107.5,427.75,770,1083,2150,3159.5,4150
2012-04-25,13.1639,13.1135,13.1929,13.1567,11.095,11.99,12.31,12.622,13.155,13.525,13.765,1.58,2.6825,3.2225,3.8125,4.745,5.16,5.585,0.4275,0.52,0.6175,0.7125,0.9025,1.0125,1.1175,2.3425,4.7725,5.8125,6.945,8.8375,9.64,10.435,1.67,1.7025,2.0575,2.4075,2.945,3.2075,3.4325,98.5,409,752.5,1082.5,2143.81,3170,4170
2012-04-26,13.1731,13.1121,13.2484,13.1639,12.25,11.953,12.313,12.615,13.208,13.555,13.79,1.465,2.62,3.1825,3.795,4.6975,5.1175,5.5325,0.43,0.52,0.6125,0.7175,0.8975,1.0025,1.1025,2.205,4.6825,5.7525,6.94,8.7625,9.55,10.34,1.665,1.705,2.05,2.395,2.9225,3.2025,3.4275,98.5,398.75,750,1088.75,2125,3125,4115
2012-04-27,12.9678,12.9636,13.2469,13.1729,10.91,11.15,11.552,11.858,12.605,12.9725,13.175,1.41,2.47,2.975,3.4525,4.475,4.87,5.28,0.4325,0.515,0.6025,0.6975,0.8825,0.9825,1.075,2.1175,4.425,5.3725,6.31,8.3325,9.0825,9.8375,1.9175,1.7,2.035,2.41,2.93,3.2075,3.4425,99,426,755,1102.5,2182.5,3240,4249
2012-04-30,13.0127,12.9467,13.0422,12.975,10.94,11.33,11.64,11.87,12.55,13.025,13.375,1.325,2.495,3,3.58,4.62,5.015,5.55,0.4225,0.515,0.6025,0.6975,0.8875,0.9875,1.0825,2.0875,4.41,5.3825,6.335,8.3825,9.14,9.9025,1.735,1.715,2.0425,2.4175,2.9475,3.2375,3.485,92,400.5,740,1102,2184,3235,4284
2012-05-01,12.9162,12.8813,13.0432,13.0127,10.892,11.27,11.557,11.775,12.458,12.9575,13.27,1.35,2.45,2.965,3.4525,4.48,4.88,5.2825,0.3925,0.495,0.5775,0.665,0.8725,0.9775,1.0825,2.0475,4.4075,5.3625,6.315,8.3625,9.12,9.8775,1.62,1.625,1.915,2.2425,2.8425,3.1825,3.4775,92.5,402.25,740,1098,2185,3235,4268.75
2012-05-02,12.9378,12.9028,12.9802,12.9162,11.298,11.39,11.632,11.927,12.59,13.02,13.3,1.3375,2.445,2.925,3.42,4.47,4.88,5.3,0.365,0.5225,0.63,0.7725,0.8675,0.9675,1.25,2.1575,4.3775,5.3125,6.2025,8.3325,9.0925,9.87,1.6675,1.63,1.945,2.26,2.84,3.165,3.5425,84.65,385,748.75,1111.75,2147,3220,4250
2012-05-03,13.0057,12.9084,13.0175,12.9378,11.667,11.57,11.938,12.198,12.845,13.2625,13.567,1.4125,2.455,2.94,3.4,4.435,4.8275,5.225,0.38,0.5175,0.635,0.7475,0.8475,0.9525,1.18,2.31,4.3825,5.3025,6.1475,8.215,8.91,9.63,1.555,1.65,1.965,2.26,2.825,3.145,3.4775,87.5,396.5,769.5,1118.5,2167.5,3200,4231.25
2012-05-04,13.168,12.9724,13.1862,13.0057,11.825,11.953,12.21,12.47,13.11,13.5025,13.755,1.5,2.5325,3.0525,3.5225,4.49,4.94,5.36,0.3975,0.485,0.565,0.645,0.85,0.9625,1.0675,2.365,4.535,5.5225,6.445,8.3675,9.2325,10.0275,1.65,1.5725,1.87,2.1925,2.8325,3.165,3.4575,89.5,405,780,1147.5,2225,3300,4350
2012-05-07,13.1632,13.1374,13.299,13.1438,11.472,11.9,12.155,12.42,12.955,13.3775,13.62,1.4675,2.5,3.045,3.52,4.49,4.945,5.3625,0.4,0.4825,0.5625,0.6425,0.85,0.9625,1.0675,2.2925,4.4825,5.5125,6.445,8.3775,9.2375,10.035,1.5425,1.585,1.88,2.1975,2.835,3.17,3.4625,96.5,440,795,1168.5,2240,3327.5,4357.25
2012-05-08,13.3673,13.1533,13.3932,13.1632,12.985,12.813,13.01,13.085,13.355,13.655,13.81,1.6075,2.65,3.165,3.61,4.535,4.985,5.41,0.4025,0.485,0.59,0.6475,0.8525,0.9625,1.0675,2.545,4.75,5.7325,6.6,8.4525,9.3075,10.1125,1.545,1.59,1.8875,2.2075,2.8375,3.1625,3.4425,106.5,455,830,1220,2344.11,3392.25,4446.25
2012-05-09,13.4993,13.3492,13.5711,13.3671,14.903,13.99,13.93,14.01,14.063,14.115,14.157,2.1775,3.0825,3.5075,3.81,4.5025,5.055,5.4525,0.4175,0.505,0.5825,0.645,0.795,0.88,0.9625,2.9425,5.48,6.305,6.9,8.2675,9.2575,9.955,1.615,1.4975,1.83,2.19,2.65,2.9075,3.14,104.5,432.5,832.5,1218.5,2310,3385,4459.75
2012-05-10,13.514,13.4016,13.5475,13.4993,14.53,13.938,14.005,14.03,14.132,14.2425,14.305,2.2725,3.14,3.535,3.88,4.6375,5.1625,5.6,0.4375,0.51,0.585,0.6625,0.85,0.9575,1.07,3.3825,5.6175,6.395,7.0775,8.63,9.63,10.435,1.5475,1.5725,1.8825,2.2175,2.795,3.12,3.4075,104,433.25,842.5,1185,2260,3365,4425
2012-05-11,13.5745,13.4779,13.5815,13.5141,14.247,13.99,14.067,14.097,14.222,14.3375,14.43,1.965,3.05,3.4925,3.8775,4.57,5.08,5.445,0.4125,0.46,0.55,0.63,0.815,0.89,0.97,2.6475,5.38,6.25,7.02,8.4575,9.3525,9.98,1.905,1.565,1.8625,2.125,2.75,3.0325,3.3025,105.5,441,846,1189,2281,3370,4484.25
2012-05-14,13.7344,13.5373,13.7444,13.5373,16.08,15.71,15.628,15.608,15.477,15.4175,15.362,2.315,3.63,3.985,4.2175,4.925,5.41,5.79,0.425,0.53,0.6025,0.675,0.855,0.97,1.085,3.54,6.52,7.2275,7.745,9.235,10.12,10.8325,1.54,1.55,1.8475,2.135,2.755,3.1025,3.41,106,477,852.5,1224.25,2295,3434.5,4524.25
