Fecha,"EURMXN Curncy PX_LAST","EURMXN Curncy PX_LOW","EURMXN Curncy PX_HIGH","EURMXN Curncy PX_OPEN","EURMXNV1W Curncy PX_LAST","EURMXNV1M Curncy PX_LAST","EURMXNV2M Curncy PX_LAST","EURMXNV3M Curncy PX_LAST","EURMXNV6M Curncy PX_LAST","EURMXNV9M Curncy PX_LAST","EURMXNV1Y Curncy PX_LAST","EURMXN25R1W Curncy PX_LAST","EURMXN25R1M Curncy PX_LAST","EURMXN25R2M Curncy PX_LAST","EURMXN25R3M Curncy PX_LAST","EURMXN25R6M Curncy PX_LAST","EURMXN25R9M Curncy PX_LAST","EURMXN25R1Y Curncy PX_LAST","EURMXN25B1W Curncy PX_LAST","EURMXN25B1M Curncy PX_LAST","EURMXN25B2M Curncy PX_LAST","EURMXN25B3M Curncy PX_LAST","EURMXN25B6M Curncy PX_LAST","EURMXN25B9M Curncy PX_LAST","EURMXN25B1Y Curncy PX_LAST","EURMXN10R1W Curncy PX_LAST","EURMXN10R1M Curncy PX_LAST","EURMXN10R2M Curncy PX_LAST","EURMXN10R3M Curncy PX_LAST","EURMXN10R6M Curncy PX_LAST","EURMXN10R9M Curncy PX_LAST","EURMXN10R1Y Curncy PX_LAST","EURMXN10B1W Curncy PX_LAST","EURMXN10B1M Curncy PX_LAST","EURMXN10B2M Curncy PX_LAST","EURMXN10B3M Curncy PX_LAST","EURMXN10B6M Curncy PX_LAST","EURMXN10B9M Curncy PX_LAST","EURMXN10B1Y Curncy PX_LAST","EURMXN1W Curncy PX_LAST","EURMXN1M Curncy PX_LAST","EURMXN2M Curncy PX_LAST","EURMXN3M Curncy PX_LAST","EURMXN6M Curncy PX_LAST","EURMXN9M Curncy PX_LAST","EURMXN12M Curncy PX_LAST"
2010-12-15,16.4604,16.4463,16.5867,16.5727,10.245,10.653,11.46,12.18,12.983,13.305,13.63,1.6775,1.82,2.5725,3.52,4.405,4.65,4.9325,0.2725,0.4125,0.54,0.7075,0.9025,1.005,1.14,2.94,3.3475,4.7675,6.5275,8.2075,8.7025,9.1275,0.8825,1.1325,1.5475,2.1075,2.6225,2.9825,3.3575,95.0521,356.6602,682.3869,985.8317,2296.8977,3996.5337,5655.9538
2010-12-16,16.4372,16.407,16.5076,16.4604,10.138,10.642,11.56,12.337,13.073,13.4175,13.757,1.5375,1.765,2.5525,3.5175,4.405,4.6525,4.9325,0.2625,0.415,0.545,0.7125,0.9025,1.01,1.14,2.695,3.2525,4.7275,6.5275,8.2075,8.7025,9.1275,0.8525,1.1375,1.5625,2.125,2.6225,2.9825,3.3575,100.7886,382.0286,734.82,1055.9531,2384.8162,4006.9902,5701.0847
2010-12-17,16.3522,16.3269,16.5462,16.4372,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111.6913,362.91,727.461,1057.42,2417.6856,4059.7729,5678.5632
2010-12-20,16.2967,16.2624,16.3844,16.3404,9.097,10.818,11.715,12.423,13.153,13.47,13.795,1.5375,1.765,2.5525,3.52,4.405,4.6525,4.9325,0.25,0.415,0.545,0.705,0.9025,1.0075,1.14,2.695,3.2525,4.7275,6.5275,NULL,NULL,NULL,0.8125,1.1375,1.5575,2.1025,2.62,2.9775,3.3525,121.3017,430.4355,770.8767,1093.9754,2427.8338,4013.8599,5697.6921
2010-12-21,16.1827,16.1734,16.3679,16.2967,8.057,10.39,11.33,12.15,13,13.345,13.68,1.5375,1.765,2.5525,3.52,4.4075,4.6525,4.9325,0.2325,0.4075,0.53,0.6825,0.89,1,1.13,2.695,3.2525,4.7275,6.5275,NULL,NULL,NULL,0.7625,1.115,1.515,2.035,2.585,2.9525,3.3325,115.8661,419.4623,769.1107,1085.7659,2380.7391,3961.5029,5612.6511
2010-12-22,16.1165,16.098,16.2854,16.1827,8.227,10.423,11.36,12.215,13.083,13.41,13.735,1.5375,1.765,2.5525,3.52,4.4075,4.6525,4.9325,0.235,0.4075,0.53,0.6825,0.8925,1,1.1325,2.695,3.2525,4.7275,6.5275,NULL,NULL,NULL,0.7675,1.1125,1.515,2.035,2.5875,2.9525,3.3325,103.8537,388.8414,750.0084,1092.4828,2378.6175,3993.1592,5664.6393
2010-12-23,16.2042,16.091,16.2172,16.1165,8.01,10.342,11.395,12.175,13.077,13.4,13.725,1.5375,1.7475,2.5525,3.5175,4.405,4.6525,4.9325,0.2275,0.4125,0.53,0.6875,0.895,1,1.135,2.6925,3.2175,4.725,6.525,NULL,NULL,NULL,0.7425,1.1725,1.5175,2.05,2.5975,2.9625,3.3425,94.2611,416.0114,776.9867,1121.4548,2405.5562,4019.105,5748.3522
2010-12-24,16.2265,16.1669,16.2528,16.2043,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,92.6783,389.7458,797.5567,1121.443,2434.8069,4069.1514,5792.4773
2010-12-27,16.2772,16.1794,16.2906,16.2176,7.878,10.552,11.38,12.23,13.042,13.365,13.688,1.5425,1.75,2.5525,3.52,4.4075,4.6525,4.9325,0.2325,0.415,0.535,0.6975,0.8975,1.005,1.135,2.695,3.2175,4.7275,6.5275,NULL,NULL,NULL,0.7525,1.1775,1.525,2.08,2.6075,2.9675,3.3425,90.2038,402.9797,751.4944,1109.4163,2414.6321,3998.1894,5769.0905
2010-12-28,16.2436,16.198,16.368,16.2772,8.013,10.632,11.405,12.195,13.023,13.345,13.67,1.5375,1.75,2.5525,3.6575,4.545,4.76,5.005,0.2175,0.415,0.53,0.6975,0.9025,1.005,1.135,2.695,3.2175,4.7275,6.7825,8.4675,8.9025,9.26,0.7125,1.175,1.5225,2.0775,2.61,2.9675,3.3375,64.4177,375.0387,723.0653,1094.1769,2389.5,3974.9104,5789.3425
2010-12-29,16.3561,16.1899,16.3775,16.2656,7.973,10.637,11.448,12.25,13.028,13.335,13.65,1.6425,1.8,2.5925,3.68,4.6025,4.8075,5.045,0.2275,0.4125,0.53,0.7025,0.905,1.01,1.1375,2.88,3.3175,4.805,6.8275,8.5725,8.9925,9.3325,0.7375,1.1675,1.5175,2.085,2.615,2.97,3.3375,50.9328,330.9532,685.2016,1070.7422,2341.1409,3935.9946,5711.9558
2010-12-30,16.4739,16.3415,16.4914,16.3561,8.635,10.648,11.458,12.275,13.063,13.36,13.663,1.4675,1.75,2.5925,3.68,4.6025,4.8075,5.045,0.2125,0.4125,0.53,0.7025,0.905,1.01,1.1375,2.5725,3.2175,4.805,6.8275,8.5725,8.9925,9.3325,0.695,1.165,1.5175,2.085,2.615,2.97,3.3375,40.3102,325.6181,695.403,1114.0247,2400.7293,4033.3184,5864.9577
2010-12-31,16.5174,16.4493,16.5994,16.4739,9.54,10.693,11.48,12.29,13.063,13.36,13.66,1.4675,1.75,2.5925,3.68,4.605,4.8075,5.045,0.24,0.4125,0.53,0.7025,0.905,1.01,1.14,2.5725,3.2175,4.805,6.8275,8.5725,8.9925,9.3325,0.7825,1.1675,1.5175,2.0875,2.615,2.97,3.3375,29.652,330.4035,706.8961,1100.3381,2390.3528,4059.0776,5907.2839
2011-01-03,16.3626,16.3372,16.5634,16.5634,10.218,11.368,12.11,12.615,13.395,13.74,13.995,1.1875,1.7275,2.5625,3.68,4.605,4.81,5.045,0.2625,0.4125,0.535,0.7025,0.9075,1.015,1.145,2.0825,3.1825,4.7525,6.8275,8.5725,8.9925,9.3325,0.8525,1.17,1.52,2.0875,2.6125,2.9775,3.35,50.7165,366.4424,736.8995,1142.4996,2451.8616,4094.8093,5883.8874
2011-01-04,16.2719,16.2608,16.403,16.3626,10.557,11.628,12.36,12.955,13.733,14.005,14.205,1.4275,1.725,2.4225,3.32,4.285,4.5075,4.7775,0.2675,0.4275,0.545,0.7025,0.9075,1.01,1.135,2.5025,3.1725,4.485,6.155,7.9775,8.4275,8.84,0.8725,1.2125,1.5625,2.1025,2.63,2.9825,3.3475,50.6224,371.1337,727.6754,1117.4703,2413.823,4045.9026,5786.614
2011-01-05,16.0243,16.0174,16.3191,16.2719,10.5,11.667,12.238,13.05,13.788,14.025,14.2,1.1075,1.56,2.1875,2.86,3.955,4.24,4.4875,0.275,0.4225,0.535,0.705,0.895,1,1.12,1.9425,2.8675,4.0575,5.3075,7.3675,7.93,8.3025,0.9025,1.2025,1.5425,2.13,2.62,2.9725,3.3375,51.4368,343.8147,689.4638,1081.8557,2329.2547,3864.528,5587.069
2011-01-06,15.8876,15.8876,16.0658,16.0243,11.227,11.952,12.498,13.11,13.788,14.975,15.862,0.7475,1.4775,2.1325,2.8175,3.9775,4.255,4.5,0.2975,0.4275,0.54,0.7075,0.9025,1.125,1.345,1.3125,2.72,3.9525,5.2275,7.4075,7.9625,8.32,1.0125,1.235,1.5525,2.135,2.6475,3.3875,4.0725,64.344,343.1971,690.7249,1073.2417,2254.3743,3828.2358,5441.0768
2011-01-07,15.79,15.7875,15.9273,15.8876,10.725,11.783,12.6,13.175,13.872,14.1175,14.298,0.8375,1.48,2.1125,2.86,4.0175,4.2825,4.5125,0.2875,0.415,0.535,0.7025,0.9025,1.01,1.1325,1.47,2.7275,3.9175,5.3075,7.4825,8.0125,8.35,0.9775,1.1975,1.54,2.12,2.64,3.0125,3.3725,68.1172,369.5317,730.1422,1087.6538,2299.1883,3806.4084,5516.776
2011-01-10,15.82,15.743,15.8779,15.7729,10.202,11.757,12.54,13.155,13.825,14.03,14.177,0.8375,1.4775,2.1125,2.86,4.0175,4.2825,4.5125,0.285,0.42,0.54,0.7025,0.9025,1.01,1.1325,1.47,2.72,3.9175,5.3075,7.4825,8.0125,8.35,0.9725,1.215,1.5525,2.125,2.6425,3.0175,3.375,84.9721,427.6124,775.2966,1163.9091,2391.3716,3873.5293,5590.3151
2011-01-11,15.7449,15.7427,15.8795,15.82,9.89,11.523,12.24,12.802,13.628,13.895,14.093,0.7475,1.46,2.0975,2.86,4.0175,4.2825,4.5125,0.2575,0.41,0.53,0.6975,0.895,1.005,1.125,1.3125,2.6925,3.8825,5.3075,7.4825,8.0125,8.35,0.8475,1.1675,1.5275,2.1,2.6175,2.995,3.3575,82.9286,384.1019,756.234,1140.959,2352.8704,3813.8193,5517.7096
2011-01-12,15.8561,15.6681,15.8836,15.7449,9.903,11.298,11.927,12.51,13.257,13.595,13.845,0.9325,1.815,2.4275,2.9675,4.03,4.2575,4.49,0.2625,0.4225,0.54,0.7025,0.8925,1.01,1.12,1.635,3.3375,4.4925,5.505,7.5075,7.9625,8.305,0.8925,1.1875,1.5025,2.095,2.665,2.995,3.3025,66.0363,338.4867,657.6268,1026.6564,2245.8899,3658.923,5475.0729
2011-01-13,16.2016,15.8103,16.2234,15.8561,10.962,11.238,11.887,12.51,13.198,13.545,13.805,1.0625,1.395,2.1375,2.98,4.0675,4.29,4.52,0.3125,0.425,0.55,0.7125,0.9,1.015,1.125,1.86,2.5725,3.9575,5.5275,7.5775,8.0275,8.3625,1.0575,1.2025,1.5375,2.125,2.6825,3.0175,3.3225,77.3683,360.8111,677.7337,1045.9522,2213.2151,3626.7788,5260.8932
2011-01-14,16.1083,16.0527,16.2892,16.2016,11.975,11.403,11.875,12.663,13.423,13.695,13.917,NULL,NULL,NULL,NULL,NULL,4.3175,NULL,0.335,0.3625,0.6,0.7675,0.915,1.0275,1.115,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.615,2.24,2.735,3.0525,3.3325,80.5829,379.2505,691.3302,996.3505,2070.8203,3465.0834,5146.692
2011-01-17,15.921,15.9119,16.1375,16.1281,12.49,11.837,12.16,12.72,13.44,13.695,13.895,1.1475,1.445,2.1625,2.995,4.1025,4.3175,4.535,0.3075,0.43,0.565,0.7425,0.9175,1.025,1.1375,1.9975,2.6525,4.0025,5.55,7.6375,8.0775,8.39,1.0475,1.245,1.57,2.205,2.7325,3.05,3.3575,85.8805,385.5826,672.1536,983.9978,2071.2283,3448.8232,5109.1432
2011-01-18,16.0889,15.8942,16.1453,15.921,11.96,11.403,11.955,12.67,13.408,13.685,13.895,1.1025,1.365,2.1175,2.965,4.035,4.2725,4.52,0.3275,0.455,0.56,0.7375,0.9125,1.02,1.135,1.935,2.5125,3.92,5.5025,7.5175,7.995,8.3625,1.1075,1.29,1.57,2.1975,2.72,3.0375,3.3475,88.3895,388.9541,707.9088,1037.1858,2138.9837,3493.3757,5046.0983
2011-01-19,16.2854,16.0742,16.3106,16.0889,12.545,11.903,12.118,12.673,13.177,13.565,13.852,1.2725,1.2825,2.0975,2.95,4.1125,4.3325,4.565,0.3325,0.48,0.56,0.7375,0.9125,1.025,1.135,2.23,2.3625,3.8825,5.475,7.6625,8.11,8.445,1.1225,1.3675,1.565,2.2025,2.7225,3.0375,3.3475,94.8608,411.0402,762.6861,1162.9385,2273.7942,3620.8276,5351.9674
2011-01-20,16.236,16.2172,16.3897,16.2854,12.767,11.958,12.4,12.795,13.318,13.68,13.945,1.6125,1.43,2.1375,3.035,4.1725,4.38,4.6025,0.3425,0.4875,0.565,0.7425,0.9175,1.03,1.145,2.825,2.6325,3.9575,5.6325,7.7725,8.2,8.515,1.1575,1.3825,1.5825,2.2075,2.735,3.0525,3.3675,90.5341,367.5811,709.5006,1091.629,2228.1199,3675.5888,5243.8463
2011-01-21,16.4361,16.2254,16.4464,16.236,12.388,11.847,12.37,12.737,13.292,13.645,13.907,1.5725,1.385,2.1175,3.0375,4.1725,4.3775,4.6025,0.3275,0.49,0.565,0.74,0.9175,1.03,1.145,2.75,2.5525,3.92,5.6325,7.7725,8.2,8.515,1.1075,1.3875,1.5825,2.205,2.7325,3.0525,3.3675,83.6796,383.2062,739.9931,1107.3917,2251.3196,3634.4106,5252.7448
2011-01-24,16.4296,16.3284,16.4955,16.4169,11.573,11.778,12.198,12.51,13.163,13.655,13.99,1.3975,1.535,2.3125,3.0525,4.2125,4.4,4.625,0.3125,0.48,0.57,0.7475,0.92,1.025,1.145,2.45,2.8275,4.285,5.6625,7.85,8.24,8.555,1.0575,1.4475,1.65,2.23,2.74,3.0725,3.3625,84.7075,406.1214,759.2021,1087.2726,2269.6192,3659.5861,5274.1198
2011-01-25,16.5477,16.3841,16.5796,16.4278,12.193,11.702,12.073,12.257,12.997,13.515,13.868,1.3975,1.535,2.2475,2.8925,4.2125,4.4,4.625,0.3,0.475,0.56,0.7275,0.905,1.015,1.135,2.4475,2.825,4.1675,5.365,7.8475,8.24,8.555,1.0125,1.4325,1.625,2.1725,2.6925,3.0375,3.3425,85.5591,399.2565,735.3458,1073.9559,2222.3726,3694.4528,5302.2331
2011-01-26,16.4495,16.434,16.5843,16.5477,11.673,11.323,11.722,12.048,12.887,13.365,13.688,1.3975,1.535,2.1825,2.8125,4.17,4.3775,4.625,0.2775,0.4575,0.545,0.7075,0.895,1.005,1.1175,2.45,2.8275,4.0475,5.2175,7.7725,8.2,8.555,0.9325,1.3875,1.58,2.12,2.6675,2.9975,3.2825,81.3458,375.113,694.9808,1029.6322,2157.1087,3624.5742,5239.4733
2011-01-27,16.5336,16.3997,16.5386,16.4501,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,91.4765,338.3274,714.9867,1042.8226,2100.6917,3540.2577,5118.5006
2011-01-28,16.6114,16.4583,16.6183,16.5336,12.198,11.54,12.017,12.38,13.003,13.47,13.785,1.7975,1.855,2.4375,2.9425,4.21,4.4125,4.65,0.3275,0.5025,0.5775,0.7275,0.895,1,1.115,3.15,3.4125,4.5175,5.4575,7.8475,8.2625,8.6025,1.0975,1.5175,1.6725,2.18,2.66,2.9725,3.2625,86.4779,353.8938,717.9948,1060.313,2100.8728,3535.6215,5100.6588
2011-01-31,16.5989,16.5452,16.6838,16.5854,12.355,11.677,12.195,12.497,13.077,13.54,13.85,2.5275,1.855,2.4375,2.9425,4.21,4.41,4.65,0.335,0.4975,0.575,0.7275,0.895,1,1.115,4.605,3.4125,4.5175,5.4575,7.8475,8.2625,8.6025,1.1125,1.8075,1.6725,2.18,2.66,2.9725,3.2625,83.9749,337.0633,714.3466,1018.6686,2069.6746,3503.8137,5084.2916
2011-02-01,16.5933,16.528,16.6576,16.5989,11.515,11.387,11.882,12.295,12.975,13.445,13.89,1.6775,1.8975,1.9925,2.08,4.1825,4.39,NULL,0.5925,0.4925,0.5575,0.6875,0.8825,0.98,0.965,2.94,3.5175,3.7025,4.415,4.3925,8.2225,NULL,1.7575,1.4775,1.6275,2.2825,2.6125,2.9175,3.0725,89.5974,338.7311,698.2636,1010.797,2079.4343,3446.4638,5023.2154
2011-02-02,16.5884,16.56,16.6442,16.5933,10.85,11.052,11.675,11.96,12.827,13.295,13.615,1.5575,1.705,2.375,2.79,4.16,4.3775,4.635,0.2975,0.475,0.555,0.6925,0.875,0.97,1.09,2.73,3.1375,4.4,5.175,7.7525,8.1975,8.575,1.0025,1.4375,1.615,2.08,2.6025,2.895,3.1875,93.6206,339.7059,683.4193,1024.9001,2106.3108,3491.9169,5098.067
2011-02-03,16.3654,16.3446,16.6134,16.5902,11.347,11.227,11.78,12.048,12.868,13.34,13.655,1.5575,1.705,2.3725,2.79,4.16,4.3825,4.65,0.3,0.4775,0.56,0.695,0.8775,0.975,1.095,2.73,3.1375,4.4,5.175,7.7525,8.2125,8.6025,1.0125,1.445,1.6225,2.08,2.605,2.8975,3.1925,94.1586,357.8108,704.999,1051.6782,2162.3633,3558.9379,5121.6823
2011-02-04,16.281,16.2267,16.4005,16.3654,10.432,11.083,11.512,11.798,12.602,13.11,13.45,1.5175,1.5925,2.2475,2.725,4.095,4.3225,4.5875,0.2775,0.4675,0.55,0.6825,0.8575,0.96,1.08,2.7525,2.9325,4.165,5.0525,7.6325,8.0925,8.4875,0.8825,1.4125,1.6,2.05,2.5475,2.855,3.1575,93.0101,364.8677,732.0608,1066.5393,2208.4675,3540.9462,5153.567
2011-02-07,16.3201,16.1921,16.3395,16.2414,10.32,10.753,11.443,11.74,12.488,13.005,13.355,1.6375,1.6,2.2525,2.73,4.1,4.32,4.5875,0.2725,0.455,0.5375,0.6775,0.84,0.9425,1.0625,2.87,2.945,4.1775,5.065,7.6375,8.0925,8.4875,0.92,1.38,1.5625,2.03,2.4975,2.805,3.1075,90.6949,364.7281,733.9673,1052.7898,2229.2556,3640.247,5340.1432
2011-02-08,16.4045,16.2916,16.4376,16.3201,10.472,10.653,11.262,11.78,12.497,12.985,13.318,1.6375,1.5925,2.2525,2.725,4.095,4.3225,4.5875,0.2775,0.4575,0.535,0.675,0.84,0.945,1.06,2.87,2.9325,4.165,5.0525,7.6325,8.0925,8.4875,0.9325,1.3875,1.5575,2.025,2.4925,2.8175,3.1075,79.5093,349.0401,719.2889,1029.4366,2201.1619,3545.0602,5238.6373
2011-02-09,16.5872,16.3787,16.5933,16.4045,10.015,10.743,11.417,11.81,12.587,13.12,13.485,1.4775,1.61,2.25,2.725,4.1575,4.3425,4.61,0.2725,0.455,0.5375,0.6775,0.8525,0.955,1.075,2.59,2.9675,4.1625,5.0575,7.7475,8.1325,8.5275,0.9175,1.38,1.565,2.025,2.5275,2.8525,3.1375,86.869,352.6553,708.8199,1043.3113,2180.3169,3630.8227,5217.3698
2011-02-10,16.424,16.4148,16.5944,16.5872,10.892,11.012,11.517,11.99,12.773,13.295,13.642,1.5975,1.685,2.29,2.7675,4.1875,4.3725,4.6475,0.3,0.4675,0.5475,0.6925,0.8625,0.965,1.085,2.8,3.1025,4.2425,5.135,7.8025,8.1925,8.595,1.0125,1.4125,1.59,2.0775,2.5575,2.8775,3.1675,100.4245,349.3991,709.9051,1054.7675,2183.0818,3552.4181,5118.5514
2011-02-11,16.3049,16.2743,16.4664,16.4237,10.06,10.778,11.39,12.005,12.858,13.375,13.72,1.5175,1.48,2.235,2.66,4.1725,4.3575,4.63,0.2625,0.4475,0.53,0.6825,0.86,0.965,1.085,2.66,2.725,4.1425,4.9325,7.7775,8.1675,8.565,0.8875,1.3575,1.54,2.045,2.5475,2.87,3.1575,88.6295,344.1249,686.7962,1001.1117,2105.885,3500.1862,5111.7584
2011-02-14,16.2554,16.1739,16.3018,16.2725,10.013,10.813,11.512,12,12.813,13.33,13.677,1.5125,1.475,2.2325,2.655,4.17,4.3575,4.63,0.2575,0.445,0.53,0.6825,0.86,0.965,1.0825,2.65,2.7175,4.1325,4.9275,7.7725,8.1675,8.565,0.8725,1.345,1.54,2.055,2.55,2.8725,3.1575,88.349,328.0938,683.0946,973.6222,2055.4856,3398.4567,4978.9049
2011-02-15,16.3893,16.2321,16.4211,16.2554,10.247,10.818,11.42,11.925,12.785,13.31,13.665,1.5575,1.5175,2.2675,2.655,4.1925,4.3725,4.64,0.2825,0.46,0.535,0.6825,0.86,0.965,1.0825,2.73,2.7925,4.2025,4.925,7.8125,8.195,8.585,0.9475,1.3925,1.55,2.045,2.5525,2.8725,3.1575,95.4929,353.9996,703.265,1014.202,2131.585,3425.3896,5008.6061
2011-02-16,16.366,16.3128,16.461,16.3893,9.57,10.927,11.488,11.785,12.677,13.235,13.763,1.9925,1.93,1.7575,2.6375,4.12,4.3075,4.64,0.285,0.4675,0.5075,0.65,0.835,0.95,0.915,2.73,2.7925,4.2025,4.925,7.8125,8.195,8.585,0.96,1.42,1.55,2.035,2.46,2.82,2.9425,95.9183,371.0251,732.1518,1063.2046,2181.7346,3488.0998,5171.6139
2011-02-17,16.3426,16.3277,16.4376,16.366,9.36,10.693,11.158,11.655,12.507,13.105,13.51,1.3975,1.425,2.205,2.6325,4.1225,4.3125,4.5875,0.2425,0.435,0.505,0.6425,0.8225,0.94,1.05,2.45,2.6225,4.0875,4.8825,7.6825,8.08,8.49,0.825,1.315,1.46,1.925,2.4325,2.79,3.0525,104.1717,361.1781,758.4117,1041.9456,2167.0213,3497.8476,5038.9147
2011-02-18,16.4715,16.274,16.488,16.3426,9.157,10.467,10.9,11.45,12.352,12.95,13.35,1.2225,1.375,2.1675,2.54,3.9725,4.1975,4.5025,0.2325,0.4025,0.475,0.6075,0.785,0.905,1.02,2.145,2.5325,4.0125,4.7125,7.4025,7.8575,8.33,0.7825,1.2225,1.3775,1.815,2.3275,2.6925,2.9575,101.1614,364.7282,766.3576,1043.6073,2158.0628,3473.5248,4989.2721
2011-02-21,16.5165,16.4175,16.5253,16.4631,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,105.4364,366.0468,775.3231,1054.5122,2148.8792,3543.0912,4943.9986
2011-02-22,16.5619,16.3911,16.6003,16.5165,10.013,10.493,11.127,11.715,12.497,13.075,13.465,1.3275,1.4125,2.1875,2.565,3.99,4.2025,4.5025,0.2575,0.41,0.48,0.6225,0.7975,0.915,1.025,4.3725,2.6025,4.0525,4.76,7.4375,7.8775,8.33,0.8075,1.2375,1.39,1.86,2.3575,2.7225,2.9875,100.9564,370.2572,753.7121,1044.6244,2139.6204,3369.3442,4967.5885
2011-02-23,16.7532,16.5609,16.8173,16.5619,10.935,10.648,11.115,11.67,12.517,13.09,13.475,1.3975,1.4675,2.2225,2.625,4.02,4.2325,4.5275,0.3075,0.4225,0.4875,0.6325,0.8075,0.925,1.035,NULL,2.7025,4.1225,4.87,7.4925,7.9275,8.3775,1.0375,1.2775,1.415,1.89,2.3925,2.7525,3.0125,99.296,371.0675,756.3142,1052.6792,2159.4968,3392.861,4883.0123
2011-02-24,16.7646,16.737,16.8323,16.7532,11.14,10.895,11.333,12.067,12.778,13.305,13.655,1.5575,1.8375,2.1925,2.8075,4.1925,4.3825,4.595,0.32,0.4425,0.5,0.6475,0.8275,0.94,1.01,2.73,3.3825,4.06,5.2075,7.815,8.2175,8.665,1.0825,1.3275,1.4475,1.93,2.4375,2.78,3.0025,103.5951,422.4244,753.5639,1069.932,2196.209,3426.2699,4864.026
2011-02-25,16.6675,16.624,16.8001,16.7646,11.477,10.682,11.16,11.77,12.693,13.205,13.548,1.5575,1.7825,2.1675,2.865,4.3075,4.4625,4.7325,0.3375,0.4375,0.495,0.6425,0.83,0.94,1.045,2.73,3.2825,4.0125,5.315,8.0275,8.3675,8.755,1.1325,1.3175,1.43,1.915,2.4325,2.7725,3.0175,107.8237,418.6706,788.5373,1071.4595,2177.6194,3395.5878,4873.9752
2011-02-28,16.7087,16.6276,16.7797,16.669,10.515,11.017,11.398,11.89,12.792,13.315,13.667,1.4325,1.7575,2.1875,2.815,4.0925,4.27,4.55,0.2425,0.3825,0.43,0.51,0.65,0.765,0.905,2.525,3.2375,4.0075,5.2225,7.6275,8.0025,8.4175,0.8725,1.33,1.4675,1.94,2.6125,2.9975,3.4125,105.4839,435.3189,781.9847,1072.0541,2201.6404,3409.6044,4852.1568
2011-03-01,16.6993,16.6793,16.7563,16.7087,10.465,10.622,11.105,11.622,12.648,13.2325,13.602,1.35,1.575,2.0825,2.73,4.0225,4.2275,4.4025,0.27,0.365,0.42,0.5025,0.6425,0.76,0.865,2.35,2.8975,3.86,5.0675,7.4975,7.9175,8.305,0.925,1.2725,1.4375,1.915,2.5925,2.9825,3.3575,99.7594,422.9794,771.1559,1080.3757,2268.9695,3496.0834,4952.0768
2011-03-02,16.7596,16.6627,16.7999,16.6993,10.462,10.818,11.188,11.845,12.773,13.305,13.66,1.1675,1.575,2.0825,2.73,4.0225,4.2125,4.5,0.215,0.3675,0.42,0.5025,0.645,0.76,0.9,2.045,2.8975,3.86,5.0675,7.4975,7.89,8.325,0.7775,1.2825,1.4375,1.925,2.5975,2.9775,3.3925,103.3762,415.1187,779.2347,1111.0448,2271.8306,3505.5512,4987.1705
2011-03-03,16.7707,16.6834,16.8281,16.7596,9.788,10.497,11.06,11.75,12.618,13.225,13.635,0.9975,1.54,2.1025,2.71,4.0125,4.2025,4.38,0.195,0.3525,0.415,0.4925,0.635,0.755,0.86,1.75,2.8325,3.8975,5.0275,7.4775,7.8725,8.265,0.7025,1.23,1.4125,1.88,2.5575,2.9525,3.3425,100.0532,413.0806,779.8051,1046.5498,2114.8589,3285.4535,4693.7642
2011-03-04,16.7918,16.7178,16.8129,16.7707,9,10.003,10.717,11.43,12.488,13.07,13.462,0.9575,1.515,2.0975,2.71,4.0125,4.1975,4.3725,0.1875,0.3425,0.4075,0.4875,0.6325,0.745,0.85,1.75,2.8325,3.8975,5.0275,7.4775,7.8725,8.2625,0.6725,1.1975,1.395,1.865,2.5425,2.9275,3.3125,107.1904,410.4421,764.9508,1042.2698,2135.575,3244.1508,4702.8951
2011-03-07,16.8269,16.7578,16.8608,16.7948,8.597,10.048,10.48,11.163,12.307,12.935,13.362,1.4025,1.505,2.0825,2.775,4.06,4.2475,4.425,0.1875,0.33,0.39,0.4725,0.6175,0.735,0.845,2.455,2.7675,3.8575,5.15,7.5675,7.9675,8.3625,0.6725,1.1525,1.335,1.8,2.4825,2.8775,3.2775,93.0261,439.0738,761.6819,1036.4589,2147.3687,3321.1073,4761.7388
