Fecha,"USDBRL Curncy PX_LAST","USDBRL Curncy PX_LOW","USDBRL Curncy PX_HIGH","USDBRL Curncy PX_OPEN","USDBRLV1W Curncy PX_LAST","USDBRLV1M Curncy PX_LAST","USDBRLV2M Curncy PX_LAST","USDBRLV3M Curncy PX_LAST","USDBRLV6M Curncy PX_LAST","USDBRLV9M Curncy PX_LAST","USDBRLV1Y Curncy PX_LAST","USDBRL25R1W Curncy PX_LAST","USDBRL25R1M Curncy PX_LAST","USDBRL25R2M Curncy PX_LAST","USDBRL25R3M Curncy PX_LAST","USDBRL25R6M Curncy PX_LAST","USDBRL25R9M Curncy PX_LAST","USDBRL25R1Y Curncy PX_LAST","USDBRL25B1W Curncy PX_LAST","USDBRL25B1M Curncy PX_LAST","USDBRL25B2M Curncy PX_LAST","USDBRL25B3M Curncy PX_LAST","USDBRL25B6M Curncy PX_LAST","USDBRL25B9M Curncy PX_LAST","USDBRL25B1Y Curncy PX_LAST","USDBRL10R1W Curncy PX_LAST","USDBRL10R1M Curncy PX_LAST","USDBRL10R2M Curncy PX_LAST","USDBRL10R3M Curncy PX_LAST","USDBRL10R6M Curncy PX_LAST","USDBRL10R9M Curncy PX_LAST","USDBRL10R1Y Curncy PX_LAST","USDBRL10B1W Curncy PX_LAST","USDBRL10B1M Curncy PX_LAST","USDBRL10B2M Curncy PX_LAST","USDBRL10B3M Curncy PX_LAST","USDBRL10B6M Curncy PX_LAST","USDBRL10B9M Curncy PX_LAST","USDBRL10B1Y Curncy PX_LAST","BCN1W Curncy PX_LAST","BCN1M Curncy PX_LAST","BCN2M Curncy PX_LAST","BCN3M Curncy PX_LAST","BCN6M Curncy PX_LAST","BCN9M Curncy PX_LAST","BCN12M Curncy PX_LAST"
2011-01-14,1.6851,1.68,1.6886,1.6872,10.54,11.222,11.51,12.26,13.208,14.1225,14.935,2.75,3.0325,3.7725,4.765,5.4575,5.57,5.8,0.51,0.6175,0.69,0.785,0.895,0.925,1.04,5,5.5,6.9075,8.795,10.31,10.685,11.0075,1.485,1.805,2.005,2.485,2.92,3.07,3.375,28.21,132.75,235.75,351.25,753.75,1178.75,1585.75
2011-01-17,1.6805,1.6788,1.6862,1.6825,10.32,11.18,11.435,12.183,13.092,14.1225,14.917,2.605,2.935,3.765,4.735,5.4775,5.6275,5.8025,0.495,0.5925,0.685,0.785,0.89,0.915,1.01,4.76,5.345,6.895,8.7,10.2775,10.6925,10.965,1.47,1.755,1.98,2.43,2.8425,2.99,3.275,27.59,129.5,222,345.5,715,1089.5,1531.25
2011-01-18,1.6744,1.6707,1.6775,1.6736,10.235,11.122,11.435,12.1,13.042,14.0475,14.925,2.49,2.865,3.685,4.665,5.4325,5.5875,5.7725,0.51,0.5725,0.67,0.78,0.8975,0.935,1.035,4.515,5.205,6.75,8.5975,10.245,10.665,10.9475,1.485,1.69,1.9275,2.46,2.9,3.065,3.415,26.3,122,222,365.5,769,1183,1602
2011-01-19,1.6708,1.667,1.6737,1.6705,10.385,11.093,11.405,12.12,13.02,14.0325,14.898,2.225,2.8075,3.6675,4.655,5.45,5.6075,5.7775,0.465,0.555,0.66,0.78,0.8925,0.9225,1.02,4.055,5.11,6.72,8.565,10.24,10.66,10.9375,1.445,1.67,1.9225,2.435,2.855,3.065,3.3575,25.81,117,217,365.5,768,1185,1607
2011-01-20,1.6735,1.6658,1.6766,1.673,10.255,10.892,11.395,12.135,13.085,14.0875,14.94,2.13,2.78,3.685,4.64,5.4225,5.605,5.7725,0.475,0.56,0.665,0.78,0.89,0.93,1.025,3.865,5.0475,6.7425,8.55,10.215,10.6775,10.955,1.445,1.66,1.9275,2.445,2.885,3.0825,3.3825,28.23,124.5,228.5,352.99,773.5,1182.49,1607.49
2011-01-21,1.6777,1.6682,1.6792,1.6766,9.95,10.753,11.257,11.98,13.023,14.0025,14.86,2.13,2.7575,3.67,4.605,5.42,5.5875,5.7775,0.465,0.5625,0.67,0.775,0.8925,0.9225,1.02,3.88,5.02,6.7125,8.465,10.17,10.625,10.9375,1.445,1.69,1.945,2.42,2.87,3.065,3.3625,28.23,118.49,225.5,340.75,765.5,1201.49,1602.25
2011-01-24,1.6708,1.6692,1.6838,1.6838,9.915,10.802,11.253,11.935,13.068,14.0175,14.865,1.965,2.7,3.64,4.585,5.3875,5.5475,5.7675,0.47,0.5625,0.66,0.77,0.885,0.92,1.03,3.555,4.905,6.6825,8.465,10.1875,10.615,10.9425,1.445,1.7,1.945,2.4475,2.9,3.085,3.3925,26.09,127,232.01,347.51,771,1214,1612.01
2011-01-25,1.6718,1.6693,1.6753,1.6711,9.89,10.773,11.278,11.87,13.033,13.9625,14.8,1.98,2.7,3.6425,4.555,5.4075,5.5775,5.7725,0.465,0.5625,0.665,0.765,0.8875,0.92,1.0175,3.605,4.91,6.675,8.385,10.16,10.62,10.935,1.44,1.69,1.94,2.41,2.865,3.055,3.35,25.38,127.5,257.01,297.34,772.5,1189.5,1579.5
2011-01-26,1.668,1.6666,1.6713,1.6683,9.745,10.507,11.085,11.615,12.833,13.81,14.655,1.935,2.6275,3.5625,4.45,5.4025,5.5675,5.7625,0.5,0.585,0.665,0.755,0.8875,0.925,1.025,3.51,4.775,6.53,8.205,10.18,10.63,10.9425,1.53,1.735,1.945,2.435,2.88,3.065,3.3675,23.94,105.24,208.24,329.74,758.25,1204.25,1588.24
2011-01-27,1.6764,1.662,1.6794,1.6665,9.86,10.368,10.942,11.42,12.688,13.73,14.557,1.915,2.4725,3.47,4.35,5.3325,5.535,5.7125,0.49,0.5675,0.6525,0.74,0.875,0.9125,1.01,3.48,4.495,6.36,8.025,10.035,10.55,10.8275,1.535,1.73,1.96,2.425,2.8675,3.05,3.345,26.5,103.24,220.25,325.75,758.25,1205.25,1601.25
2011-01-28,1.683,1.6723,1.687,1.676,9.715,10.392,10.93,11.44,12.745,13.7175,14.583,1.93,2.4075,3.415,4.315,5.2925,5.5025,5.6975,0.5,0.5725,0.65,0.75,0.88,0.92,1.025,3.5,4.37,6.2525,7.96,9.98,10.515,10.8175,1.535,1.735,1.9425,2.455,2.91,3.09,3.4,25.75,107.5,214.25,318.75,750.25,1197.25,1588.24
2011-01-31,1.667,1.6663,1.6859,1.682,9.78,10.233,10.983,11.45,12.693,13.6875,14.57,2.155,2.4275,3.45,4.335,5.3325,5.4925,5.6925,0.515,0.5725,0.65,0.755,0.89,0.9175,1.02,3.93,4.425,6.3275,7.985,10.005,10.5,10.8025,1.565,1.735,1.95,2.4575,2.91,3.07,3.3775,27.75,118.25,237.25,337.24,766.24,1188.25,1616.24
2011-02-01,1.6644,1.6598,1.6676,1.6676,9.465,9.952,10.65,11.165,12.467,13.4475,14.39,2.11,2.3875,3.425,4.34,5.32,5.525,5.6975,0.505,0.57,0.65,0.75,0.88,0.9125,1,3.855,4.345,6.2625,7.965,9.96,10.495,10.785,1.565,1.735,1.945,2.43,2.8525,3.035,3.325,28,114,229,339,765,1191,1623
2011-02-02,1.6672,1.663,1.6688,1.664,9.29,9.642,10.417,10.945,12.395,13.3825,14.333,2.06,2.345,3.4225,4.29,5.3,5.4825,5.565,0.515,0.5725,0.65,0.745,0.8725,0.91,1.0075,3.74,4.25,6.2525,7.905,9.975,10.47,10.5675,1.555,1.735,1.93,2.425,2.865,3.04,3.34,27.5,117,225,342,762,1179,1603
2011-02-03,1.6681,1.6653,1.6732,1.6695,9.09,9.528,10.3,11.005,12.4,13.3975,14.342,1.99,2.31,3.375,4.31,5.3025,5.4725,5.6525,0.505,0.57,0.645,0.745,0.875,0.905,0.9975,3.61,4.19,6.175,7.925,9.9575,10.4225,10.705,1.56,1.74,1.9375,2.41,2.845,3.03,3.325,24.97,108,227.99,345,753.99,1162,1583
2011-02-04,1.6737,1.6646,1.6781,1.6671,8.55,9.083,10.07,10.81,12.227,13.2175,14.145,1.905,2.2225,3.3225,4.28,5.2225,5.42,5.6025,0.51,0.57,0.65,0.745,0.875,0.905,1.0075,3.435,4.035,6.0875,7.9,9.8425,10.355,10.635,1.555,1.725,1.93,2.415,2.87,3.055,3.3525,24.14,97,224,332.5,738,1152,1585
2011-02-07,1.6795,1.6715,1.6801,1.6723,8.7,9.28,10.243,10.94,12.38,13.3,14.2,1.995,2.2875,3.3525,4.285,5.24,5.4175,5.6175,0.515,0.58,0.655,0.745,0.8725,0.9025,0.9975,3.615,4.15,6.1475,7.91,9.885,10.345,10.57,1.555,1.745,1.95,2.4275,2.885,3.035,3.265,24.14,107,217,324.5,702,1102,1479.51
2011-02-08,1.6646,1.6631,1.6781,1.6767,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.55,NULL,0.57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23.75,121.5,226.5,344,711.5,1111.5,1489.01
2011-02-09,1.6593,1.6585,1.6706,1.6675,8.635,8.808,10.025,10.735,12.327,13.2925,14.225,1.83,2.0625,3.11,4,5.0275,5.27,5.4675,0.495,0.5475,0.6375,0.725,0.86,0.8925,0.99,3.31,3.745,5.6975,7.415,9.505,10.1125,10.385,1.52,1.68,1.935,2.425,2.88,3.02,3.265,23.75,97,214,328.99,733,1146,1557
2011-02-10,1.6675,1.6626,1.6702,1.6649,8.9,8.927,10.05,10.837,12.337,13.3025,14.262,1.83,2.0475,3.14,4.015,5.0125,5.335,5.46,0.495,0.5475,0.6375,0.73,0.86,0.915,0.9925,3.305,3.71,5.7575,7.44,9.49,10.1275,10.3725,1.52,1.68,1.9375,2.43,2.885,3.04,3.275,26.57,106,235,351,751,1153,1514.75
2011-02-11,1.6657,1.6629,1.6755,1.6711,8.465,8.827,9.903,10.708,12.205,13.19,14.097,1.76,1.96,3.01,3.8625,4.9625,5.1675,5.405,0.495,0.55,0.6375,0.7275,0.8775,0.895,1.0025,3.18,3.555,5.5225,7.18,9.1675,9.795,10.16,1.51,1.645,1.9,2.385,2.9,3.05,3.34,24,79,207,317,707,1116,1535
2011-02-14,1.667,1.6655,1.6705,1.6675,8.14,8.725,9.935,10.698,12.155,13.1325,14.038,1.71,1.9075,2.92,3.81,4.8675,5.1475,5.3925,0.49,0.545,0.635,0.725,0.8575,0.8975,1.0075,3.0775,3.46,5.3625,7.1,9.09,9.77,10.14,1.485,1.625,1.915,2.39,2.895,3.06,3.35,24,104.5,223.99,328.99,727,1122.49,1564.99
2011-02-15,1.6698,1.6635,1.671,1.6665,8.17,8.673,9.91,10.667,12.182,13.165,14.055,1.525,1.83,2.84,3.7475,4.8575,5.1525,5.4025,0.47,0.53,0.625,0.72,0.8475,0.8875,0.9925,2.745,3.32,5.215,6.975,9.04,9.755,10.1225,1.4525,1.6,1.91,2.365,2.8925,3.065,3.3475,24,92.5,217.5,338,722.5,1115,1557.5
2011-02-16,1.6692,1.6658,1.674,1.6675,8.05,8.642,9.872,10.577,12.185,13.175,14.068,1.56,1.8625,2.8475,3.7425,4.8475,5.12,5.3925,0.48,0.5475,0.635,0.7175,0.8525,0.8925,1.005,2.805,3.4,5.26,6.97,9.06,9.735,10.1425,1.455,1.645,1.93,2.4,2.895,3.06,3.3575,23.5,101.5,238,326,743,1135.5,1578
2011-02-17,1.661,1.6608,1.6715,1.6692,7.935,8.608,9.813,10.622,12.123,13.14,14.02,1.47,1.865,2.865,3.7525,4.8375,5.1275,5.3625,0.465,0.55,0.635,0.7225,0.8525,0.8875,0.9975,2.635,3.41,5.285,6.99,9.005,9.71,10.0725,1.41,1.655,1.9,2.4,2.88,3.0425,3.2725,23,94.5,213.5,327,730.5,1067,1516.25
2011-02-18,1.6621,1.6599,1.6701,1.663,7.745,8.337,9.635,10.472,11.86,12.815,13.695,1.52,1.7975,2.79,3.72,4.7925,5.0775,5.3225,0.47,0.525,0.615,0.7075,0.8425,0.8775,0.9925,2.73,3.27,5.14,6.93,8.935,9.625,10.0025,1.41,1.58,1.835,2.355,2.865,3.015,3.265,22.75,98.5,213.49,330.49,724.49,1134.49,1551.49
2011-02-21,1.6682,1.6636,1.669,1.6641,8.125,8.398,9.712,10.528,11.895,12.875,13.785,1.395,1.805,2.825,3.7225,4.8075,5.1125,5.3525,0.395,0.51,0.615,0.705,0.8325,0.8675,0.9675,2.515,3.305,5.2175,6.925,8.91,9.615,9.98,1.26,1.565,1.87,2.325,2.81,2.96,3.17,22.25,87.5,197.5,313.51,722.5,1079.13,1514
2011-02-22,1.6724,1.6637,1.673,1.6719,8.02,8.62,9.785,10.71,11.862,12.8,13.622,1.5,1.8375,2.815,3.735,4.785,5.0575,5.31,0.42,0.5175,0.615,0.71,0.84,0.88,0.995,2.685,3.355,5.195,6.96,8.94,9.6125,9.985,1.305,1.585,1.86,2.375,2.865,3.0275,3.27,22,84.5,184.5,304.5,715.5,1128.5,1552.5
2011-02-23,1.674,1.6659,1.6763,1.6679,8.635,9.03,10.005,10.85,12.03,12.9675,13.747,1.545,1.8925,2.83,3.74,4.795,5.0725,5.32,0.43,0.5225,0.61,0.705,0.84,0.88,0.99,2.77,3.48,5.245,6.98,8.96,9.6275,9.9975,1.335,1.61,1.86,2.365,2.865,3.0275,3.27,21,88,181.5,307.99,722,1120,1547.99
2011-02-24,1.6641,1.6616,1.6718,1.6718,8.575,9.025,9.92,10.815,11.935,12.8275,13.65,1.6,2.01,2.905,3.81,4.895,5.0975,5.205,0.435,0.5375,0.615,0.715,0.865,0.885,0.955,2.87,3.705,5.36,7.07,9.0475,9.6525,9.955,1.345,1.65,1.855,2.385,2.885,3.0225,3.24,28.74,115.25,220.25,333.25,721.75,1102.24,1528.74
2011-02-25,1.663,1.6578,1.6659,1.6628,8.555,8.913,9.86,10.673,11.825,12.755,13.573,1.575,1.9575,2.89,3.765,4.7925,5.0525,5.23,0.43,0.5275,0.61,0.705,0.835,0.8675,0.9575,2.835,3.6225,5.35,7.01,8.995,9.58,9.7875,1.35,1.625,1.855,2.345,2.83,2.98,3.1925,25.03,53,158.5,278.5,691,1068.5,1493.5
2011-02-28,1.6643,1.6558,1.6659,1.6595,8.14,8.955,9.895,10.655,11.87,12.7575,13.55,1.78,1.9775,2.895,3.77,4.825,5.0475,5.225,0.455,0.5225,0.61,0.71,0.845,0.8675,0.9625,3.285,3.665,5.365,7.025,9.0375,9.6075,9.8775,1.435,1.61,1.855,2.3625,2.855,2.9975,3.21,18.88,91.5,180.99,316.5,721.5,1110.5,1538.5
2011-03-01,1.6639,1.6595,1.6643,1.663,7.435,8.425,9.55,10.423,11.625,12.5275,13.288,1.8275,1.9025,2.835,3.72,4.7425,5.01,5.145,0.48,0.5025,0.575,0.665,0.78,0.8225,0.905,3.3175,3.51,5.25,6.945,8.94,9.5425,9.855,1.51,1.58,1.845,2.385,2.915,3.0875,3.31,17.72,80,172.5,303.99,710,1086.99,1507.99
2011-03-02,1.6576,1.6574,1.6646,1.6605,6.865,8.235,9.4,10.31,11.58,12.475,13.25,1.665,1.8925,2.79,3.73,4.74,4.9925,5.205,0.43,0.5025,0.58,0.67,0.785,0.825,0.925,3.035,3.485,5.165,6.955,8.9225,9.5075,9.8675,1.365,1.585,1.84,2.375,2.91,3.0725,3.31,17.84,79.5,177,308.5,691.5,1106.51,1515.5
2011-03-03,1.6493,1.649,1.6577,1.657,6.37,8.068,9.11,10.03,11.41,12.315,13.188,1.58,1.965,2.86,3.755,4.68,4.935,5.08,0.425,0.51,0.5825,0.67,0.7825,0.8275,0.9075,2.885,3.62,5.2975,6.9875,8.8075,9.42,9.775,1.375,1.61,1.855,2.37,2.89,3.04,3.2575,22.91,108.5,200,328.5,723.5,1122.5,1537.5
2011-03-04,1.6546,1.6424,1.655,1.6549,6.79,7.975,9.13,10.055,11.425,12.3225,13.13,1.59,1.9425,2.785,3.715,4.745,5.0075,5.15,0.42,0.5075,0.585,0.665,0.785,0.8325,0.915,2.825,3.575,5.155,6.91,8.92,9.54,9.895,1.355,1.62,1.865,2.37,2.8925,3.045,3.2625,23.19,105.5,201.5,333.5,724.49,1023.5,1521.49
2011-03-09,1.654,1.6495,1.6578,1.654,7.5,8.275,9.13,10.13,11.515,12.3975,13.265,1.78,2.0475,2.84,3.745,4.73,5.01,5.22,0.46,0.5225,0.58,0.675,0.785,0.825,0.92,3.275,3.775,5.2825,6.975,8.925,9.565,9.945,1.51,1.655,1.855,2.375,2.87,3.01,3.225,24.5,96,196.5,327,700,1113,1511
2011-03-10,1.6622,1.656,1.665,1.6585,8.195,8.677,9.58,10.48,11.632,12.5225,13.358,1.84,2.1525,2.9925,3.7875,4.775,5.04,5.2425,0.465,0.52,0.59,0.67,0.775,0.8225,0.9225,3.38,3.965,5.56,7.075,9.025,9.63,10.03,1.48,1.6275,1.865,2.415,2.92,3.075,3.295,24.65,114.5,212,329.5,708.49,1100.5,1489.49
2011-03-11,1.6649,1.6607,1.669,1.6651,8.595,8.863,9.767,10.51,11.685,12.5225,13.398,1.905,2.1975,2.99,3.765,4.7675,5.04,5.1775,0.46,0.52,0.5875,0.67,0.785,0.835,0.9125,3.5,4.045,5.555,7.04,9.01,9.63,10,1.495,1.645,1.875,2.41,2.935,3.0925,3.2925,26,115.75,211.25,335.75,713.75,1094.75,1492.75
2011-03-14,1.6598,1.6594,1.6675,1.6656,8.495,9.033,9.915,10.645,11.823,12.6475,13.438,1.825,2.225,2.995,3.79,4.7825,5.0475,5.1425,0.455,0.5325,0.605,0.685,0.8,0.8375,0.89,3.4,4.14,5.5725,7.06,8.96,9.575,9.9225,1.525,1.705,1.91,2.385,2.86,3,3.1575,27,118.25,206.25,335.25,713.25,1082.25,1480.5
2011-03-15,1.6653,1.665,1.6785,1.675,9.455,9.882,10.347,10.92,12.06,13.0075,13.757,2.07,2.5275,3.2175,3.955,4.9175,5.15,5.2725,0.475,0.555,0.62,0.69,0.8025,0.845,0.925,3.815,4.645,5.9725,7.4075,9.28,9.85,10.175,1.545,1.73,1.95,2.445,2.965,3.125,3.32,25.81,118.5,214,348.01,723.51,1105.5,1504.5
2011-03-16,1.6756,1.6605,1.6775,1.664,10.025,10.158,10.585,11.167,12.238,13.0925,13.865,2.26,2.6375,3.36,4.1075,5.0325,5.24,5.3775,0.46,0.5575,0.62,0.695,0.81,0.8525,0.935,4.15,4.85,6.24,7.665,9.5025,10.01,10.38,1.575,1.905,2.1825,2.52,2.99,3.135,3.3175,26.42,114,241.5,378.5,771,1151,1587
2011-03-17,1.678,1.6664,1.6925,1.6717,12.14,11.503,11.7,11.995,12.932,13.7175,14.435,2.925,3.4725,3.9675,4.515,5.3825,5.54,5.6475,0.495,0.6025,0.665,0.735,0.8675,0.9,0.99,5.405,6.4,7.3675,8.43,10.125,10.56,10.7825,1.65,2.045,2.2725,2.585,3.0375,3.185,3.425,24.6,124.5,231.5,362.01,763,1153,1582
2011-03-18,1.6655,1.665,1.6762,1.6705,10.5625,10.462,11.023,11.365,12.53,13.3425,14.155,3.015,3.4525,3.92,4.46,5.3825,5.5275,5.5975,0.5525,0.64,0.695,0.755,0.89,0.9225,0.99,5.5225,6.365,7.2625,8.31,10.1275,10.525,10.755,1.855,2.265,2.5075,2.78,3.2425,3.375,3.525,24.09,117.5,222,352.5,743.5,1133.5,1552.5
2011-03-21,1.666,1.6585,1.668,1.6618,9.125,9.818,10.47,10.905,12.145,13.1225,13.955,2.6825,3.365,3.9,4.43,5.35,5.53,5.565,0.4625,0.5925,0.67,0.745,0.8875,0.915,0.975,4.975,6.2525,7.2625,8.25,10.0275,10.4625,10.65,1.6,2.065,2.3725,2.615,3.05,3.205,3.36,26.24,106,215,347,736,1110,1528.01
2011-03-22,1.6598,1.6587,1.6657,1.6639,7.895,9.068,9.885,10.5,11.932,12.9275,13.778,2.7025,3.28,3.865,4.43,5.3075,5.4775,5.5125,0.4775,0.5875,0.665,0.745,0.8725,0.8975,0.965,4.955,6.0675,7.2,8.2725,10.0225,10.4725,10.6475,1.605,2.1075,2.4075,2.695,3.185,3.335,3.49,21.22,94.5,208.5,332.5,721.5,1100.5,1520.5
2011-03-23,1.6604,1.6575,1.6644,1.6615,7.57,8.823,9.695,10.423,11.798,12.8125,13.688,2.6575,3.245,3.845,4.42,5.295,5.4725,5.5125,0.4625,0.6,0.6675,0.745,0.87,0.9025,0.97,4.875,5.9875,7.1525,8.255,10.005,10.4425,10.6375,1.59,2.1475,2.4125,2.71,3.205,3.3525,3.5075,24.61,95.5,216.5,338.5,715,1097,1510
2011-03-24,1.6594,1.6549,1.6615,1.6554,7.635,8.56,9.655,10.362,11.715,12.745,13.63,2.985,3.1825,3.8475,4.31,5.22,5.39,5.445,0.5175,0.6025,0.67,0.7325,0.8575,0.8875,0.95,5.425,5.8725,7.1575,8.0675,9.885,10.3075,10.5275,1.68,2.17,2.445,2.75,3.225,3.365,3.505,23.48,100.75,226.25,332.75,712.74,1089.25,1500.75
2011-03-25,1.662,1.655,1.6621,1.6589,7.36,8.448,9.452,10.305,11.712,12.7225,13.597,2.8425,3.15,3.8275,4.2825,5.225,5.365,5.43,0.4825,0.5975,0.67,0.7325,0.87,0.8975,0.97,5.18,5.7925,7.14,8.025,9.9175,10.305,10.5375,1.6,2.1725,2.4425,2.7875,3.29,3.445,3.59,21.56,95.5,214.5,328.75,709,1067,1499
2011-03-28,1.6629,1.6588,1.6645,1.6607,7.77,8.597,9.61,10.405,11.717,12.7525,13.625,2.9275,3.1575,3.8375,4.27,5.2125,5.3775,5.445,0.4975,0.615,0.675,0.73,0.87,0.8875,0.9525,5.43,5.8675,7.1425,7.96,9.775,10.2125,10.43,1.535,2.14,2.385,2.625,3.07,3.215,3.3625,21.73,93.5,207.5,325.5,701.49,1075.5,1483.49
2011-03-29,1.6463,1.6463,1.6629,1.6617,7.36,8.408,9.445,10.24,11.613,12.665,13.528,2.8425,3.1025,3.8,4.22,5.18,5.355,5.4225,0.5075,0.6025,0.665,0.725,0.8575,0.8875,0.955,5.22,5.7425,7.075,7.905,9.795,10.2425,10.49,1.565,2.1625,2.42,2.715,3.205,3.36,3.505,28,91.51,211.5,330,695,1079.01,1486.01
2011-03-30,1.6288,1.6269,1.6439,1.6439,9.17,9.15,9.69,10.42,11.693,12.75,13.622,2.2525,2.86,3.55,4.035,5.13,5.36,5.43,0.4575,0.5825,0.6475,0.705,0.86,0.8925,0.965,4.165,5.2825,6.595,7.545,9.665,10.2225,10.46,1.66,2.1975,2.445,2.7425,3.23,3.36,3.515,25.34,95.5,206.5,328.01,687,1062,1453
2011-03-31,1.6318,1.6215,1.634,1.6243,9.025,8.938,9.685,10.39,11.635,12.6225,13.525,2.4775,2.775,3.485,3.94,5.035,5.2725,5.395,0.5175,0.5925,0.6525,0.715,0.86,0.8875,0.96,4.545,5.1125,6.4625,7.35,9.45,10.07,10.385,1.845,2.2075,2.45,2.755,3.2425,3.355,3.505,23.93,100,218,325,687,1061,1440
2011-04-01,1.607,1.6063,1.6298,1.6281,9.005,8.908,9.705,10.27,11.587,12.61,13.51,2.3025,2.605,3.305,3.775,4.9375,5.255,5.365,0.5175,0.585,0.645,0.7,0.84,0.8875,0.95,4.235,4.7975,6.15,7.07,9.33,10.0375,10.36,1.845,2.195,2.435,2.735,3.22,3.345,3.485,25,89.75,198,302,663,1297,1421
2011-04-04,1.6073,1.604,1.6183,1.6123,9.275,9.302,9.92,10.352,11.595,12.6275,13.507,2.2275,2.5075,3.2925,3.795,4.935,5.2675,5.3625,0.5175,0.605,0.665,0.705,0.845,0.8975,0.955,4.09,4.6325,6.13,7.105,9.3325,10.0375,10.37,1.85,2.29,2.525,2.76,3.2475,3.36,3.505,19.6,86,192.5,357.74,662.5,1018.24,1476.75
