Fecha,"EURUSD Curncy PX_LAST","EURUSD Curncy PX_LOW","EURUSD Curncy PX_HIGH","EURUSD Curncy PX_OPEN","EURUSDV1W Curncy PX_LAST","EURUSDV1M Curncy PX_LAST","EURUSDV2M Curncy PX_LAST","EURUSDV3M Curncy PX_LAST","EURUSDV6M Curncy PX_LAST","EURUSDV9M Curncy PX_LAST","EURUSDV1Y Curncy PX_LAST","EURUSD25R1W Curncy PX_LAST","EURUSD25R1M Curncy PX_LAST","EURUSD25R2M Curncy PX_LAST","EURUSD25R3M Curncy PX_LAST","EURUSD25R6M Curncy PX_LAST","EURUSD25R9M Curncy PX_LAST","EURUSD25R1Y Curncy PX_LAST","EURUSD25B1W Curncy PX_LAST","EURUSD25B1M Curncy PX_LAST","EURUSD25B2M Curncy PX_LAST","EURUSD25B3M Curncy PX_LAST","EURUSD25B6M Curncy PX_LAST","EURUSD25B9M Curncy PX_LAST","EURUSD25B1Y Curncy PX_LAST","EURUSD10R1W Curncy PX_LAST","EURUSD10R1M Curncy PX_LAST","EURUSD10R2M Curncy PX_LAST","EURUSD10R3M Curncy PX_LAST","EURUSD10R6M Curncy PX_LAST","EURUSD10R9M Curncy PX_LAST","EURUSD10R1Y Curncy PX_LAST","EURUSD10B1W Curncy PX_LAST","EURUSD10B1M Curncy PX_LAST","EURUSD10B2M Curncy PX_LAST","EURUSD10B3M Curncy PX_LAST","EURUSD10B6M Curncy PX_LAST","EURUSD10B9M Curncy PX_LAST","EURUSD10B1Y Curncy PX_LAST","EUR1W Curncy PX_LAST","EUR1M Curncy PX_LAST","EUR2M Curncy PX_LAST","EUR3M Curncy PX_LAST","EUR6M Curncy PX_LAST","EUR9M Curncy PX_LAST","EUR12M Curncy PX_LAST"
2010-01-15,1.4387,1.4337,1.4512,1.45,9.4725,10.125,10.5725,10.8,11.4125,11.6275,11.76,-0.8675,-0.885,-1.025,-1.1275,-1.18,-1.21,-1.2375,0.2225,0.235,0.2975,0.345,0.465,0.49,0.505,-1.51,-1.59,-1.8925,-2.0975,-2.1925,-2.2725,-2.305,0.6825,0.605,0.9375,1.12,1.5175,1.61,1.675,-0.31,-0.93,-2.04,-3.38,-9.06,-20.43,-30.72
2010-01-18,1.4384,1.4335,1.44,1.4358,9.2125,10.21,10.625,10.815,11.41,11.5975,11.705,-0.81,-0.88,-1.0225,-1.125,-1.18,-1.21,-1.235,0.2125,0.23,0.3,0.35,0.47,0.495,0.5125,-1.43,-1.5875,-1.875,-2.0875,-2.1975,-2.27,-2.305,0.6525,0.605,0.935,1.11,1.52,1.615,1.685,-0.19,-0.91,-2.06,-3.28,-8.91,-20.13,-30.31
2010-01-19,1.4288,1.4252,1.4414,1.4383,9.43,10.295,10.63,10.82,11.465,11.67,11.82,-1.04,-1.1725,-1.2725,-1.295,-1.33,-1.3425,-1.36,0.22,0.24,0.29,0.335,0.45,0.475,0.495,-1.7975,-2.12,-2.335,-2.3925,-2.4675,-2.5125,-2.5275,0.66,0.605,0.905,1.085,1.465,1.565,1.63,-0.19,-0.97,-2.19,-3.45,-9.56,-21.4,-31.9
2010-01-20,1.4106,1.4081,1.4296,1.4288,10.6975,10.995,11.2425,11.41,11.9075,12.045,12.155,-0.9775,-1.17,-1.2,-1.205,-1.29,-1.325,-1.3825,0.3175,0.295,0.2775,0.3375,0.4275,0.47,0.5,-1.6975,-2.14,-2.28,-2.3525,-2.5025,-2.58,-2.6175,0.8525,0.62,0.9075,1.1425,1.4425,1.605,1.72,-0.2,-1,-2.24,-3.57,-9.38,-20.63,-30.21
2010-01-21,1.4084,1.4029,1.4143,1.4106,10.89,10.765,11.155,11.36,11.88,12.0575,12.165,-1.37,-1.47,-1.4975,-1.4975,-1.52,-1.5275,-1.5375,0.21,0.225,0.29,0.335,0.435,0.465,0.485,-2.45,-2.71,-2.78,-2.82,-2.8875,-2.92,-2.935,0.645,0.615,0.88,1.07,1.3925,1.51,1.595,-0.26,-1.17,-2.45,-3.82,-10.09,-21.25,-30.64
2010-01-22,1.4139,1.4066,1.4182,1.4084,10.635,10.65,11.0025,11.16,11.6875,11.91,12.02,-1.28,-1.38,-1.4475,-1.4775,-1.505,-1.515,-1.5225,0.195,0.23,0.2925,0.335,0.4325,0.465,0.485,-2.2925,-2.545,-2.6675,-2.735,-2.81,-2.845,-2.845,0.61,0.64,0.9025,1.075,1.4,1.52,1.595,-0.22,-1.02,-2.16,-3.35,-9,-19.93,-28.93
2010-01-25,1.4151,1.4129,1.4194,1.4144,10.165,10.58,11.07,11.225,11.75,11.91,12.01,-1.0825,-1.2725,-1.3625,-1.3875,-1.42,-1.4475,-1.47,0.21,0.24,0.285,0.335,0.435,0.46,0.48,-1.955,-2.29,-2.4975,-2.55,-2.6425,-2.7025,-2.73,0.67,0.61,0.89,1.07,1.395,1.495,1.565,-0.2,-0.94,-2.08,-3.17,-9.32,-20.18,-29.4
2010-01-26,1.4072,1.4043,1.4179,1.4151,10.465,10.8,11.275,11.405,11.975,12.18,12.275,-1.2,-1.305,-1.3875,-1.4025,-1.43,-1.4625,-1.4875,0.21,0.235,0.285,0.33,0.43,0.46,0.48,-2.115,-2.375,-2.56,-2.5975,-2.6775,-2.7475,-2.785,0.62,0.625,0.885,1.055,1.38,1.495,1.57,-0.22,-0.97,-2.15,-3.26,-9.73,-20.95,-31.47
2010-01-27,1.4024,1.3994,1.4097,1.4072,10.52,10.7,11.15,11.335,11.91,12.105,12.245,-1.33,-1.3625,-1.43,-1.445,-1.465,-1.485,-1.4975,0.21,0.21,0.29,0.33,0.43,0.46,0.4775,-2.345,-2.515,-2.63,-2.675,-2.75,-2.8,-2.8225,0.62,0.62,0.885,1.045,1.385,1.48,1.5575,-0.21,-0.92,-2.2,-3.3,-10.48,-22.15,-32.2
2010-01-28,1.3971,1.3938,1.4053,1.4024,10.515,10.65,10.965,11.245,11.78,12.045,12.195,-1.2275,-1.3125,-1.3675,-1.38,-1.425,-1.4475,-1.4625,0.225,0.245,0.295,0.3375,0.44,0.465,0.485,-2.155,-2.3625,-2.475,-2.5425,-2.6475,-2.7,-2.72,0.66,0.645,0.88,1.05,1.4,1.495,1.57,-0.24,-0.93,-2.07,-3.35,-10.78,-22.95,-33.75
2010-01-29,1.3863,1.3862,1.3987,1.3971,11.02,10.845,11.31,11.53,11.95,12.255,12.435,-1.1975,-1.335,-1.3925,-1.4075,-1.4425,-1.465,-1.495,0.22,0.245,0.295,0.335,0.44,0.4675,0.49,-2.1,-2.415,-2.53,-2.59,-2.6775,-2.7375,-2.78,0.65,0.64,0.875,1.04,1.4,1.505,1.59,-0.24,-0.93,-2.1,-3.28,-10.7,-23.33,-34
2010-02-01,1.3931,1.3853,1.3938,1.3864,10.1575,10.5675,11.135,11.335,11.9775,12.165,12.325,-1.16,-1.295,-1.3375,-1.365,-1.4025,-1.43,-1.4625,0.2575,0.2225,0.2875,0.335,0.4425,0.4725,0.495,-2.03,-2.365,-2.475,-2.5325,-2.62,-2.69,-2.73,0.7575,0.6375,0.865,1.04,1.4075,1.525,1.615,-0.26,-0.92,-2.17,-3.15,-10.95,-23.25,-34.3
2010-02-02,1.3964,1.3887,1.3975,1.3931,9.9225,10.285,10.8175,11.06,11.69,12.0175,12.175,-0.96,-1.215,-1.2525,-1.295,-1.355,-1.38,-1.4125,0.23,0.22,0.2775,0.32,0.43,0.4625,0.485,-1.715,-2.225,-2.325,-2.4075,-2.54,-2.6075,-2.665,0.7075,0.625,0.84,1,1.38,1.49,1.59,-0.3,-0.93,-2.08,-3.44,-10.88,-23.12,-34.05
2010-02-03,1.3893,1.3886,1.4026,1.3964,10.325,10.43,10.935,11.105,11.855,12.11,12.255,-0.9275,-1.1525,-1.19,-1.24,-1.3125,-1.335,-1.365,0.235,0.205,0.275,0.32,0.425,0.45,0.47,-1.6325,-2.08,-2.2025,-2.315,-2.4575,-2.5225,-2.57,0.68,0.6,0.855,1.02,1.385,1.485,1.565,-0.31,-0.91,-2.13,-3.47,-10.39,-22.4,-32.45
2010-02-04,1.3723,1.3722,1.3903,1.3893,12.185,11.505,11.74,12.205,12.6,12.72,12.85,-1.2475,-1.465,-1.495,-1.5075,-1.5425,-1.555,-1.5725,0.235,0.23,0.31,0.36,0.465,0.495,0.515,-2.23,-2.6975,-2.7575,-2.7975,-2.9025,-2.9425,-2.9675,0.73,0.685,0.9425,1.12,1.485,1.595,1.6725,-0.28,-0.88,-2.02,-3.05,-9.6,-20,-28.7
2010-02-05,1.3678,1.3586,1.3746,1.3723,13.66,12.64,12.63,12.78,13.175,13.3225,13.42,-1.6125,-1.705,-1.7125,-1.7225,-1.765,-1.7875,-1.8125,0.275,0.26,0.34,0.395,0.5,0.54,0.565,-2.8775,-3.1325,-3.1825,-3.2275,-3.3225,-3.38,-3.41,0.84,0.81,1.095,1.2925,1.665,1.815,1.9,-0.2,-0.69,-1.35,-2.45,-8.63,-18.1,-25.6
2010-02-08,1.3649,1.3622,1.3718,1.3716,11.8575,12.035,12.2025,12.44,12.955,13.125,13.25,-1.5525,-1.69,-1.72,-1.725,-1.765,-1.77,-1.7875,0.2925,0.255,0.3275,0.38,0.49,0.535,0.5575,-2.7375,-3.1025,-3.1775,-3.19,-3.2725,-3.3225,-3.3325,0.9075,0.77,1.0325,1.23,1.625,1.785,1.88,-0.15,-0.65,-1.55,-2.4,-9,-19,-26.72
2010-02-09,1.3797,1.3643,1.3839,1.3649,11.6625,11.7325,11.93,12.09,12.595,12.765,12.89,-1.2725,-1.5025,-1.605,-1.64,-1.6725,-1.67,-1.68,0.25,0.2475,0.325,0.375,0.475,0.515,0.535,-2.2775,-2.755,-2.9625,-3.0325,-3.1175,-3.1575,-3.1725,0.7975,0.7775,1.045,1.23,1.6075,1.765,1.84,-0.19,-0.44,-1.82,-2.41,-8.9,-18.3,-25.25
2010-02-10,1.3737,1.3677,1.3813,1.3797,11.965,11.7225,11.84,11.955,12.59,12.785,12.895,-1.2775,-1.4275,-1.475,-1.525,-1.6,-1.625,-1.655,0.27,0.2525,0.315,0.365,0.475,0.515,0.535,-2.255,-2.635,-2.715,-2.815,-2.9475,-3.025,-3.06,0.84,0.7575,0.995,1.185,1.565,1.73,1.825,-0.19,-0.78,-1.72,-2.64,-8.2,-15.98,-21.45
2010-02-11,1.3693,1.3596,1.3801,1.3737,12.24,11.54,11.605,11.865,12.455,12.7,12.815,-1.4825,-1.6175,-1.615,-1.61,-1.645,-1.6575,-1.6725,0.265,0.255,0.32,0.37,0.48,0.52,0.545,-2.615,-2.9775,-2.99,-2.995,-3.0675,-3.12,-3.1425,0.82,0.76,0.99,1.175,1.57,1.73,1.83,-0.18,-0.8,-1.67,-2.55,-7.3,-14.45,-18.02
2010-02-12,1.3632,1.3532,1.3695,1.3693,11.23,11.435,11.56,11.965,12.54,12.765,12.855,-1.5225,-1.6975,-1.685,-1.69,-1.695,-1.69,-1.695,0.27,0.255,0.325,0.375,0.485,0.52,0.5425,-2.7025,-3.1125,-3.11,-3.125,-3.1575,-3.1775,-3.1675,0.84,0.78,1.04,1.215,1.62,1.765,1.8525,-0.2,-0.81,-1.6,-2.42,-7.06,-14.07,-17.65
2010-02-15,1.3598,1.3579,1.3633,1.3615,10.46,11.27,11.615,11.845,12.45,12.6,12.72,-1.3825,-1.6325,-1.6675,-1.695,-1.69,-1.685,-1.69,0.28,0.26,0.315,0.365,0.455,0.515,0.5425,-2.4675,-2.9875,-3.0725,-3.13,-3.1375,-3.1625,-3.15,0.88,0.81,1.02,1.195,1.52,1.735,1.8475,-0.18,-0.75,-1.63,-2.35,-6.85,-13.5,-17.47
2010-02-16,1.377,1.3589,1.3779,1.3598,10.03,11.02,11.39,11.6225,12.16,12.39,12.505,-1.1725,-1.5475,-1.5925,-1.6175,-1.625,-1.6275,-1.6325,0.265,0.255,0.32,0.3675,0.445,0.495,0.52,-2.11,-2.845,-2.9475,-3.015,-3.0525,-3.085,-3.08,0.84,0.815,1.035,1.2075,1.485,1.665,1.755,-0.16,-0.69,-1.63,-2.48,-7.85,-15.25,-19.55
2010-02-17,1.3607,1.3586,1.3788,1.377,10.645,11.305,11.42,11.645,12.325,12.555,12.65,-1.235,-1.5025,-1.555,-1.59,-1.625,-1.6225,-1.625,0.26,0.255,0.315,0.365,0.445,0.49,0.5175,-2.185,-2.7525,-2.87,-2.96,-3.0375,-3.0575,-3.05,0.83,0.785,1,1.17,1.455,1.635,1.7325,-0.14,-0.69,-1.51,-2.85,-7,-13.25,-15.2
2010-02-18,1.3527,1.3502,1.3655,1.3607,11.11,11.495,11.48,11.81,12.33,12.545,12.6725,-1.3125,-1.5275,-1.5725,-1.6125,-1.65,-1.65,-1.655,0.255,0.255,0.315,0.37,0.445,0.5,0.5225,-2.3325,-2.7875,-2.9025,-2.995,-3.0975,-3.1225,-3.125,0.81,0.8,0.995,1.195,1.47,1.665,1.7575,-0.13,-0.46,-1.45,-2.25,-5.46,-9.15,-8.95
2010-02-19,1.3613,1.3444,1.3618,1.3527,11.33,11.43,11.645,11.77,12.365,12.54,12.62,-1.3825,-1.6125,-1.64,-1.6475,-1.66,-1.66,-1.67,0.26,0.255,0.31,0.365,0.445,0.495,0.52,-2.46,-2.9725,-3.0375,-3.08,-3.1325,-3.1625,-3.165,0.805,0.78,0.975,1.175,1.465,1.645,1.7475,-0.12,-0.61,-1.4,-2.13,-6.6,-12,-12.65
2010-02-22,1.3596,1.3574,1.3654,1.364,10.18,11.06,11.335,11.61,12.2,12.395,12.52,-1.19,-1.5025,-1.53,-1.555,-1.59,-1.5925,-1.6175,0.265,0.255,0.31,0.37,0.45,0.4975,0.5225,-2.14,-2.775,-2.8475,-2.9175,-3.005,-3.0475,-3.0775,0.825,0.785,0.98,1.195,1.4825,1.6625,1.755,-0.12,-0.61,-1.44,-2.07,-6.95,-13,-15.16
2010-02-23,1.3507,1.3497,1.3692,1.3596,10.52,11.485,11.495,11.88,12.3025,12.445,12.58,-1.1825,-1.4525,-1.4825,-1.5125,-1.54,-1.5575,-1.575,0.275,0.26,0.32,0.37,0.4525,0.5,0.5375,-2.105,-2.68,-2.755,-2.83,-2.8975,-2.96,-3,0.86,0.81,1.015,1.205,1.5,1.675,1.8225,-0.16,-0.65,-1.4,-2.2,-7.28,-13.4,-16.1
2010-02-24,1.3538,1.3503,1.3627,1.3507,10.69,11.21,11.43,11.77,12.27,12.415,12.565,-1.265,-1.4775,-1.5125,-1.5475,-1.545,-1.55,-1.5525,0.275,0.255,0.315,0.365,0.4575,0.505,0.535,-2.2325,-2.73,-2.8225,-2.8925,-2.9,-2.95,-2.9675,0.82,0.755,0.975,1.155,1.4975,1.675,1.8,-0.18,-0.69,-1.37,-2.06,-7.18,-11.95,-13.75
2010-02-25,1.3548,1.3451,1.3571,1.3538,11.445,11.36,11.585,11.92,12.445,12.615,12.72,-1.55,-1.645,-1.67,-1.67,-1.635,-1.6275,-1.625,0.27,0.27,0.32,0.37,0.46,0.5025,0.54,-2.7625,-3.0175,-3.0775,-3.0925,-3.0475,-3.055,-3.065,0.81,0.78,0.975,1.165,1.48,1.6525,1.8025,-0.19,-0.66,-1.37,-2.72,-6.92,-11.9,-13.25
2010-02-26,1.3631,1.3531,1.3683,1.3548,10.97,10.985,11.245,11.465,12.265,12.435,12.5575,-1.315,-1.53,-1.555,-1.5725,-1.605,-1.6025,-1.61,0.275,0.26,0.32,0.37,0.455,0.505,0.5375,-2.3375,-2.815,-2.8625,-2.905,-2.9725,-3.0025,-3.0125,0.845,0.795,1,1.185,1.495,1.68,1.8175,-0.18,-0.68,-1.15,-1.81,-6.51,-11.4,-13.2
2010-03-01,1.356,1.346,1.3665,1.3646,11.23,11.135,11.395,11.565,12.39,12.5775,12.6825,-1.285,-1.505,-1.575,-1.59,-1.6525,-1.6625,-1.69,0.255,0.235,0.3,0.36,0.455,0.5,0.5325,-2.23,-2.785,-2.9175,-2.9675,-3.0925,-3.1525,-3.2,0.825,0.775,0.995,1.165,1.48,1.655,1.7625,-0.22,-0.67,-1.3,-2.08,-7.35,-13.44,-15.95
2010-03-02,1.3615,1.3436,1.3622,1.356,10.975,11.05,11.245,11.535,12.2875,12.505,12.63,-1.215,-1.4925,-1.54,-1.57,-1.63,-1.65,-1.6825,0.255,0.245,0.31,0.36,0.45,0.505,0.54,-2.115,-2.7425,-2.835,-2.895,-3.0225,-3.095,-3.1375,0.85,0.8,1.025,1.19,1.49,1.6825,1.795,-0.17,-0.62,-1.26,-2.06,-7.42,-13.75,-16.85
2010-03-03,1.3697,1.3593,1.3736,1.3615,11.215,10.89,10.935,11.29,12.1,12.27,12.38,-1.11,-1.4325,-1.5025,-1.5625,-1.61,-1.6375,-1.6675,0.255,0.24,0.305,0.355,0.45,0.505,0.535,-1.735,-2.63,-2.79,-2.8825,-2.9925,-3.07,-3.0975,0.84,0.78,1.005,1.165,1.48,1.67,1.785,-0.22,-0.59,-1.26,-2.13,-7.64,-13.96,-17.4
2010-03-04,1.3581,1.3552,1.3712,1.3697,10.995,10.7525,11.1,11.52,12.12,12.2925,12.395,-1.1275,-1.4775,-1.53,-1.5775,-1.6325,-1.6525,-1.6675,0.24,0.2525,0.315,0.365,0.455,0.51,0.545,-1.9825,-2.715,-2.81,-2.9,-3.01,-3.055,-3.085,0.805,0.7975,0.995,1.165,1.485,1.6625,1.78,-0.19,-0.55,-1.11,-1.84,-6.12,-10.85,-12.9
2010-03-05,1.3626,1.3531,1.363,1.3581,10.62,10.395,10.96,11.335,12.05,12.23,12.345,-1.05,-1.4475,-1.51,-1.555,-1.615,-1.6125,-1.6225,0.255,0.24,0.31,0.36,0.435,0.48,0.505,-1.865,-2.6725,-2.815,-2.91,-3.06,-3.1125,-3.125,0.83,0.785,1,1.175,1.47,1.645,1.75,-0.16,-0.56,-1.08,-1.93,-6.18,-10.35,-12.1
2010-03-08,1.3634,1.3606,1.3705,1.3619,9.72,10.35,10.755,11.19,11.87,12.1225,12.235,-0.8675,-1.22,-1.36,-1.4225,-1.49,-1.5225,-1.5475,0.255,0.24,0.29,0.35,0.43,0.4775,0.505,-1.5825,-2.305,-2.56,-2.6875,-2.8575,-2.945,-2.9875,0.835,0.775,0.975,1.145,1.46,1.6425,1.75,-0.01,-0.15,-0.35,-0.93,-4.55,-9.19,-10.03
2010-03-09,1.3602,1.3537,1.3635,1.3634,9.81,10.315,10.835,11.115,11.9,12.16,12.265,-0.9625,-1.285,-1.365,-1.4375,-1.4975,-1.535,-1.5575,0.23,0.24,0.285,0.35,0.43,0.465,0.495,-1.69,-2.4625,-2.6725,-2.805,-2.96,-3.0475,-3.1025,0.76,0.755,0.95,1.125,1.455,1.62,1.73,-0.1,-0.25,-0.65,-1.3,-4.89,-9.87,-11.65
2010-03-10,1.3657,1.3545,1.368,1.3602,9.47,9.865,10.3,10.885,11.65,11.95,12.08,-0.92,-1.26,-1.36,-1.45,-1.505,-1.5275,-1.5575,0.265,0.245,0.3,0.355,0.445,0.49,0.52,-1.5925,-2.37,-2.57,-2.6925,-2.8575,-2.935,-2.9725,0.845,0.77,0.975,1.145,1.49,1.665,1.785,-0.09,-0.4,-1,-1.61,-5.38,-10.17,-12
2010-03-11,1.3681,1.3621,1.3687,1.3657,9.315,9.565,10.1,10.565,11.33,11.605,11.765,-0.8925,-1.2275,-1.335,-1.405,-1.46,-1.4875,-1.5125,0.26,0.245,0.3,0.35,0.435,0.48,0.51,-1.5725,-2.28,-2.475,-2.63,-2.7475,-2.82,-2.85,0.84,0.775,0.99,1.155,1.435,1.605,1.7125,-0.1,-0.35,-0.9,-1.45,-4.92,-9.04,-10.55
2010-03-12,1.3769,1.367,1.3796,1.3681,9.01,9.345,9.955,10.445,11.275,11.58,11.72,-0.46,-1.0075,-1.17,-1.2725,-1.385,-1.42,-1.46,0.23,0.235,0.295,0.355,0.43,0.47,0.5,-0.8925,-1.96,-2.245,-2.495,-2.7175,-2.8075,-2.8675,0.75,0.75,0.965,1.155,1.45,1.62,1.73,-0.04,-0.21,-0.49,-0.87,-4.35,-8.86,-10.7
2010-03-15,1.3677,1.364,1.3785,1.3768,9.085,9.44,9.895,10.46,11.23,11.645,11.82,-0.5075,-1.0175,-1.1675,-1.2925,-1.4,-1.4275,-1.4475,0.275,0.24,0.3,0.355,0.43,0.475,0.5,-0.9675,-1.93,-2.2025,-2.4125,-2.6525,-2.74,-2.79,0.83,0.75,0.98,1.14,1.43,1.595,1.7,0.14,0.32,0.4,0.44,-2.71,-7.69,-9.43
2010-03-16,1.3766,1.3657,1.3783,1.3677,8.99,9.305,9.87,10.34,11.16,11.51,11.6675,-0.585,-1.035,-1.185,-1.2775,-1.38,-1.4175,-1.455,0.26,0.24,0.3,0.355,0.445,0.485,0.5125,-1.12,-2.055,-2.3,-2.575,-2.7825,-2.8725,-2.93,0.75,0.695,0.925,1.125,1.48,1.655,1.7725,0.13,0.26,0.19,0.2,-3.44,-8.73,-11.38
2010-03-17,1.3738,1.3727,1.3818,1.3766,8.795,9.08,9.5875,10.06,10.845,11.18,11.365,-0.5325,-0.91,-1.1375,-1.245,-1.3575,-1.4025,-1.4475,0.28,0.215,0.2725,0.335,0.405,0.45,0.48,-1.11,-1.8425,-2.2925,-2.5025,-2.73,-2.84,-2.9075,0.74,0.715,0.9525,1.115,1.405,1.585,1.685,0.12,0.4,0.35,0.37,-2.88,-7.75,-10.3
2010-03-18,1.3608,1.3587,1.3741,1.3738,9.12,9.43,9.88,10.375,11.015,11.3625,11.54,-0.655,-1.0525,-1.2025,-1.31,-1.4,-1.4425,-1.4775,0.265,0.225,0.28,0.34,0.415,0.46,0.49,-1.215,-2.05,-2.305,-2.505,-2.7125,-2.8075,-2.86,0.76,0.695,0.935,1.105,1.405,1.5775,1.685,0.13,0.29,0.35,0.45,-1.81,-4.85,-5.55
2010-03-19,1.353,1.3503,1.3627,1.3608,9.635,9.695,10.21,10.6,11.33,11.6275,11.7375,-0.86,-1.195,-1.3325,-1.4,-1.44,-1.485,-1.52,0.265,0.24,0.285,0.34,0.42,0.4675,0.4975,-1.59,-2.2775,-2.54,-2.66,-2.7725,-2.85,-2.905,0.74,0.725,0.95,1.12,1.415,1.6025,1.7075,0.11,0.32,0.31,0.31,-1.78,-3.05,-1.88
2010-03-22,1.3558,1.3464,1.3568,1.3532,10.06,10.165,10.5825,10.9,11.5575,11.785,11.89,-1.0125,-1.31,-1.4425,-1.465,-1.485,-1.51,-1.5325,0.275,0.235,0.2875,0.34,0.425,0.47,0.5,-1.8675,-2.515,-2.74,-2.7825,-2.845,-2.8925,-2.9225,0.775,0.71,0.9375,1.1,1.4125,1.59,1.7,0.16,0.5,0.55,0.59,-1.3,-3.09,-1.83
2010-03-23,1.3499,1.3476,1.3569,1.3557,9.985,9.885,10.465,10.805,11.335,11.71,11.85,-1.01,-1.2975,-1.44,-1.46,-1.49,-1.5175,-1.545,0.27,0.23,0.29,0.35,0.43,0.47,0.5,-1.855,-2.4925,-2.705,-2.775,-2.8975,-2.97,-3.005,0.765,0.69,0.945,1.12,1.435,1.605,1.715,0.22,0.51,0.64,0.57,-0.71,-1.78,0.1
2010-03-24,1.3315,1.3313,1.3507,1.3499,11.645,10.965,11.17,11.56,12.11,12.29,12.415,-1.225,-1.5425,-1.5725,-1.5825,-1.6375,-1.6375,-1.645,0.255,0.245,0.295,0.35,0.44,0.485,0.515,-2.075,-2.8,-2.915,-2.9725,-3.1,-3.135,-3.1525,0.75,0.72,0.94,1.11,1.44,1.615,1.73,0.16,0.35,0.35,0.38,-0.08,0.25,4.3
2010-03-25,1.3273,1.3268,1.3387,1.3314,11.45,10.91,11.2125,11.58,11.93,12.225,12.3725,-1.265,-1.57,-1.5875,-1.6025,-1.6475,-1.655,-1.6625,0.255,0.245,0.2975,0.355,0.44,0.485,0.5125,-2.145,-2.875,-2.9375,-3.005,-3.1425,-3.195,-3.2125,0.75,0.73,0.9425,1.125,1.455,1.63,1.74,0.16,0.26,0.3,0.33,-0.09,0.1,3.6
2010-03-26,1.341,1.3268,1.3425,1.3273,11.37,10.68,11.0575,11.43,11.9125,12.185,12.3175,-1.1425,-1.5375,-1.565,-1.5825,-1.62,-1.6275,-1.64,0.265,0.245,0.2925,0.35,0.4375,0.48,0.5075,-2.005,-2.76,-2.88,-2.955,-3.06,-3.11,-3.135,0.73,0.73,0.9475,1.135,1.4425,1.615,1.725,0.03,-0.03,-0.05,-0.08,-0.88,-1.6,1.24
2010-03-29,1.3483,1.3419,1.3527,1.342,10.475,10.51,10.835,11.155,11.805,12.0725,12.2,-1.05,-1.41,-1.4925,-1.5575,-1.625,-1.63,-1.64,0.245,0.24,0.29,0.345,0.43,0.4725,0.505,-1.9225,-2.615,-2.77,-2.89,-3.0575,-3.095,-3.1225,0.7,0.74,0.945,1.12,1.43,1.6075,1.7175,0.11,0.34,0.36,0.28,-0.36,-0.85,1.6
2010-03-30,1.3414,1.3396,1.3537,1.3483,9.84,10.53,10.7925,11.08,11.74,12.05,12.18,-0.9775,-1.235,-1.345,-1.46,-1.545,-1.5675,-1.5775,0.25,0.24,0.2925,0.35,0.435,0.48,0.51,-1.785,-2.32,-2.535,-2.7725,-2.9675,-3.0075,-3.03,0.71,0.73,0.9525,1.135,1.45,1.61,1.6975,0.14,0.45,0.6,0.65,-0.25,-0.65,2.6
2010-03-31,1.351,1.3385,1.3549,1.3414,9.915,10.165,10.7175,11.165,11.67,11.95,12.0725,-0.7175,-1.2425,-1.35,-1.4375,-1.515,-1.545,-1.565,0.24,0.23,0.2775,0.335,0.42,0.46,0.49,-1.3275,-2.36,-2.56,-2.725,-2.9075,-2.9575,-3,0.7,0.715,0.9225,1.095,1.4,1.555,1.645,0.14,0.33,0.49,0.61,-1.18,-2.3,1.13
2010-04-01,1.3589,1.346,1.3591,1.351,9.725,9.9375,10.5125,10.955,11.5725,11.8425,11.965,-0.73,-1.195,-1.2725,-1.365,-1.48,-1.5075,-1.5275,0.24,0.2375,0.2775,0.345,0.4275,0.4675,0.495,-1.305,-2.2625,-2.455,-2.625,-2.8775,-2.9475,-2.9875,0.73,0.7225,0.94,1.12,1.4275,1.5775,1.6675,0.08,0.38,0.54,0.54,-1.9,-3.3,-0.51
2010-04-02,1.3504,1.3475,1.3591,1.3589,9.55,9.84,10.44,10.895,11.5275,11.81,11.9375,-0.67,-1.165,-1.26,-1.355,-1.52,-1.5325,-1.5425,0.25,0.26,0.31,0.36,0.475,0.515,0.5425,-1.185,-2.155,-2.3325,-2.515,-2.8375,-2.865,-2.88,0.77,0.71,0.905,1.1,1.495,1.605,1.69,0.05,0.39,0.54,0.56,-1.69,-1.9,2.62
2010-04-05,1.3484,1.3461,1.3538,1.349,9.44,9.92,10.4625,10.8025,11.42,11.6425,11.765,-0.7925,-1.18,-1.27,-1.3575,-1.485,-1.5075,-1.495,0.26,0.235,0.3225,0.3575,0.43,0.4775,0.49,-1.4,-2.2,-2.3875,-2.5325,-2.7775,-2.8325,-2.8525,0.81,0.78,0.9925,1.1375,1.3975,1.5625,1.655,0.07,0.39,0.58,0.61,-0.93,0.06,6.53
2010-04-06,1.3399,1.3355,1.3497,1.3484,9.79,10.04,10.535,10.81,11.47,11.6875,11.825,-0.985,-1.2825,-1.355,-1.42,-1.525,-1.54,-1.565,0.225,0.23,0.295,0.34,0.43,0.48,0.51,-1.72,-2.355,-2.49,-2.605,-2.845,-2.905,-2.9325,0.745,0.715,0.935,1.09,1.4,1.5575,1.645,0.04,0.36,0.53,0.5,-2.43,-4.13,-1.23
