Fecha,"EURBRL Curncy PX_LAST","EURBRL Curncy PX_LOW","EURBRL Curncy PX_HIGH","EURBRL Curncy PX_OPEN","EURBRLV1W Curncy PX_LAST","EURBRLV1M Curncy PX_LAST","EURBRLV2M Curncy PX_LAST","EURBRLV3M Curncy PX_LAST","EURBRLV6M Curncy PX_LAST","EURBRLV9M Curncy PX_LAST","EURBRLV1Y Curncy PX_LAST","EURBRL25R1W Curncy PX_LAST","EURBRL25R1M Curncy PX_LAST","EURBRL25R2M Curncy PX_LAST","EURBRL25R3M Curncy PX_LAST","EURBRL25R6M Curncy PX_LAST","EURBRL25R9M Curncy PX_LAST","EURBRL25R1Y Curncy PX_LAST","EURBRL25B1W Curncy PX_LAST","EURBRL25B1M Curncy PX_LAST","EURBRL25B2M Curncy PX_LAST","EURBRL25B3M Curncy PX_LAST","EURBRL25B6M Curncy PX_LAST","EURBRL25B9M Curncy PX_LAST","EURBRL25B1Y Curncy PX_LAST","EURBRL10R1W Curncy PX_LAST","EURBRL10R1M Curncy PX_LAST","EURBRL10R2M Curncy PX_LAST","EURBRL10R3M Curncy PX_LAST","EURBRL10R6M Curncy PX_LAST","EURBRL10R9M Curncy PX_LAST","EURBRL10R1Y Curncy PX_LAST","EURBRL10B1W Curncy PX_LAST","EURBRL10B1M Curncy PX_LAST","EURBRL10B2M Curncy PX_LAST","EURBRL10B3M Curncy PX_LAST","EURBRL10B6M Curncy PX_LAST","EURBRL10B9M Curncy PX_LAST","EURBRL10B1Y Curncy PX_LAST","EURBRL1W Curncy PX_LAST","EURBRL1M Curncy PX_LAST","EURBRL2M Curncy PX_LAST","EURBRL3M Curncy PX_LAST","EURBRL6M Curncy PX_LAST","EURBRL9M Curncy PX_LAST","EURBRL12M Curncy PX_LAST"
2011-12-26,2.4274,2.4199,2.4324,2.4268,12.457,14.582,15.402,15.757,16.427,16.8925,17.41,5.0975,6.99,7.13,7.6075,6.895,6.5625,7.805,0.395,0.82,0.8,1.55,1.3275,1.25,1.9875,10.24,13.045,14.17,12.8625,12.93,13.0075,13.0575,1.34,2.7475,3.07,3.39,3.4575,3.285,3.7125,NULL,191.82,333.09,483.57,NULL,1348.58,1753.17
2011-12-27,2.4314,2.4234,2.4338,2.4298,12.487,14.685,15.392,15.747,16.345,16.92,17.432,5.105,7.045,7.1425,7.67,7.6775,7.2,6.93,0.395,0.8225,0.835,1.5575,1.8225,1.5675,1.3125,10.22,13.045,14.1325,12.71,12.9025,13,13.0275,1.35,2.755,3.0575,3.3875,3.45,3.2675,3.6975,40.75,176.86,324.57,476.43,878.85,1346.31,1775.34
2011-12-28,2.4245,2.4226,2.4416,2.4324,10.87,14.012,14.662,15.102,16.155,16.785,17.362,5.145,6.93,7.1075,7.5,7.5675,6.8175,7.62,0.53,0.76,0.8175,1.36,1.575,1.2775,1.76,10.21,12.8375,13.87,13.1825,13.415,13.6,13.6275,1.8575,2.78,3.2175,3.7975,4.1225,4.2675,4.44,32.6,172.79,315.52,478.04,900.6,1346.68,1786.47
2011-12-29,2.415,2.4097,2.4299,2.4179,9.695,13.532,14.09,14.765,16.127,16.765,17.362,5.835,6.8675,6.88,6.7725,7.51,6.93,7.12,0.45,0.4,1.355,1.1925,1.525,1.2375,1.3025,9.1075,13.615,12.025,12.305,12.4925,12.4975,12.6925,1.605,2.3025,3.3425,3.275,3.45,3.6275,3.7125,40.75,202.3,344.2,499.81,902.25,1372.81,1822.32
2011-12-30,2.416,2.4127,2.4265,2.4153,9.545,13.452,14.072,14.69,16.615,17.185,17.472,5.5525,6.785,6.74,6.7325,7.4975,6.92,7.105,0.44,0.37,1.3875,1.175,1.5375,1.235,1.285,8.635,13.28,11.955,12.3125,12.475,12.605,12.665,1.605,2.3725,3.33,3.255,3.31,3.4075,3.545,45.1,203.31,343.44,498.3,945.55,1366.5,1815.79
2012-01-02,2.4205,2.4048,2.4227,2.4169,10.495,13.645,NULL,NULL,NULL,NULL,NULL,6.1725,6.87,NULL,NULL,NULL,NULL,NULL,0.4725,0.27,NULL,NULL,NULL,NULL,NULL,9.32,13.78,NULL,NULL,NULL,NULL,NULL,1.45,2.185,NULL,NULL,NULL,NULL,NULL,NULL,203.14,342.82,497.37,NULL,1360.41,1809.42
2012-01-03,2.3902,2.3894,2.4401,2.4399,10.322,13.162,13.472,14.19,15.342,15.9325,16.477,5.3625,6.595,6.67,6.665,7.4025,6.8775,7.055,0.4625,0.39,1.285,1.1975,1.5225,1.2375,1.32,8.355,12.8725,11.7525,12.1625,12.4725,12.68,12.7675,1.64,2.415,3.335,3.3675,3.5825,3.72,3.8775,41.4,184.75,317.33,488.12,906.9,1339.86,1771.42
2012-01-04,2.3704,2.3526,2.3877,2.3826,11.925,13.72,14.112,14.79,15.515,16.2,16.827,5.0875,6.3025,6.5525,6.4675,7.1975,6.7725,6.96,0.5225,0.43,1.2475,1.1175,1.4675,1.225,1.3,7.9875,12.3075,11.6625,11.9925,12.3975,12.6725,12.805,1.81,2.4925,3.2875,3.4425,3.6825,3.8275,3.9975,40.9,183.34,316.04,491.7,886.55,1332.51,1759.25
2012-01-05,2.3568,2.3474,2.372,2.3523,11.615,13.412,13.905,14.665,15.392,16.075,16.697,5.3075,5.8775,6.2775,6.315,7.1825,6.6975,6.9,0.4575,0.385,1.275,1.1425,1.5025,1.2175,1.29,6.9725,11.8825,11.2275,11.685,12.1925,12.47,12.5925,1.6425,2.3225,3.235,3.325,3.5375,3.67,3.82,50.7,191.13,335.8,489.19,914.65,1419.85,1867.64
2012-01-06,2.3619,2.3429,2.3638,2.358,11.735,13.4,13.807,14.565,15.327,15.9875,16.597,4.8225,6.13,6.4075,6.0275,7.25,6.6925,6.98,0.4575,0.365,1.32,1.0125,1.5675,1.2275,1.295,7.36,12.2675,11.345,11.7225,12.1575,12.375,12.5475,1.6025,2.27,3.215,3.2125,3.4075,3.5125,3.675,42.7,194.04,334.87,483.61,904.75,1365.17,1808.55
2012-01-09,2.3384,2.3365,2.3693,2.3693,10.892,12.76,13.003,13.538,14.362,15.205,15.97,4.4275,5.795,6.0675,6.21,7.0375,6.6125,6.815,0.46,0.37,1.23,1.1125,1.4625,1.2025,1.25,6.8125,11.485,11.0625,11.555,12.17,12.45,12.6275,1.67,2.215,3.27,3.305,3.6125,3.7625,3.925,42.9,196.36,332,487.47,923.1,1361.45,1802.37
2012-01-10,2.3011,2.2984,2.3461,2.3461,10.995,12.493,12.92,13.472,14.317,15.16,15.912,3.305,5.065,5.5925,5.7175,6.695,6.42,6.705,0.4825,0.4675,1.075,0.9425,1.31,1.1625,1.2825,5.1525,9.7875,10.115,11.0625,11.9625,12.3325,12.5775,1.78,2.3925,3.245,3.6625,4.0975,4.2775,4.5075,43.15,183.19,314.36,473.64,883.2,1319.22,1750.95
2012-01-11,2.2876,2.2833,2.3065,2.2966,11.665,12.91,13.732,13.997,14.615,15.37,15.997,4.04,5.66,5.9525,5.5525,6.5775,6.74,6.75,0.19,0.365,0.7225,1.0175,0.99,1.2125,1.05,6.35,10.6675,10.8775,11.63,12.8575,13.2525,13.4575,1.1725,2.61,3.605,3.675,3.75,3.665,3.2425,43.95,173.97,314.13,473.24,872.3,1303.12,1727.51
2012-01-12,2.2843,2.2752,2.2997,2.2997,11.865,12.958,13.697,13.962,14.655,15.4225,15.932,3.0725,4.665,5.255,5.43,6.455,6.515,6.595,0.305,0.44,0.7,0.97,0.9625,1.0625,1.06,5.3375,8.78,9.6525,10.7,12.26,12.8775,12.9075,1.605,2.5225,3.525,3.9975,4.2475,4.09,4.1025,45.55,193.36,332.42,475.34,884.75,1316.49,1722.57
2012-01-13,2.263,2.2623,2.2839,2.2768,11.55,12.89,13.755,14.085,14.715,15.6325,16.125,2.9625,4.26,4.9325,5.36,6.5075,6.4525,6.6325,0.2475,0.695,0.7675,0.935,0.94,1.0225,0.9925,6.215,6.395,10.05,10.5625,12.24,13.0025,12.92,0.845,1.79,3.0575,4.18,4.2375,4.0325,3.74,46.4,190.26,325.23,479.46,884.85,1331.38,1768.37
2012-01-16,2.2621,2.2562,2.265,2.2624,12.792,13.355,13.667,13.752,14.572,15.095,15.527,2.4125,3.6,4.475,5.275,6.295,6.06,6.6,0.3275,0.63,0.9775,1.1025,1.1225,1.0925,1.2775,4.635,5.7275,7.2475,8.8625,10.29,10.7675,10.8825,1.215,2.05,2.6725,3.235,3.6225,3.63,3.865,48.95,190.63,325.36,479.51,926.2,1329.73,1764.62
2012-01-17,2.2732,2.2566,2.2824,2.2821,12.35,13.227,13.662,13.78,14.762,15.24,15.548,2.5,3.5275,4.6375,5.395,6.3625,6.0375,5.975,0.6825,0.79,0.7575,0.985,1.0675,1.225,1.3475,3.995,5.355,7.3175,9.12,12.11,10.8725,11.1575,1.7725,2.27,2.7775,3.4375,4.5075,4.18,4.3075,46.65,191.29,325.66,479.71,877.75,1329.55,1765.02
2012-01-18,2.2683,2.2642,2.2889,2.2889,12.445,12.78,13.063,13.3,14.207,14.7975,15.237,2.21,3.475,4.6725,5.715,6.6075,6.4625,6.455,0.66,0.7675,0.7725,0.955,1.0775,1.225,1.3325,3.6125,5.7125,7.9525,10.23,12.815,12.2875,12.51,1.9575,2.34,2.9825,3.7425,4.6325,4.5,4.7075,49.5,181.2,323.28,474.62,876.7,1300.67,1700.66
2012-01-19,2.2827,2.2705,2.2919,2.2784,11.413,12.003,12.837,13.063,14.065,14.6675,15.11,2.1025,3.4125,4.7375,5.765,6.6775,6.5525,6.495,0.5875,0.9275,0.7925,0.9525,1.0775,1.235,1.3275,3.435,5.615,8.0925,10.34,12.955,12.46,12.6075,1.74,2.4675,2.9875,3.75,4.6325,4.5175,4.7075,55.7,176.96,331.68,466.3,845.15,1265.47,1670.58
2012-01-20,2.2683,2.2682,2.2878,2.2784,11.195,11.51,12.137,12.382,13.483,14.1225,14.693,1.8375,2.9175,4.7025,6.185,7.035,7.1,7.25,0.455,0.68,0.79,0.9125,1.0875,1.19,1.3475,3.215,5.3775,8.835,11.855,13.9525,14.31,14.4225,1.7225,2.3225,3.2875,4.175,4.805,4.87,5.285,47.55,170.6,315.95,445.4,846.25,1239.2,1648.15
2012-01-23,2.2844,2.2724,2.2887,2.2778,11.105,11.47,11.837,12.142,13.267,13.925,14.507,1.7625,2.7775,4.5425,6.0975,7.015,7.075,7.075,0.455,0.675,0.785,0.9075,1.0825,1.185,1.2925,3.085,5.1175,8.535,11.6875,13.9125,14.255,14.31,1.72,2.3175,3.2825,4.17,4.8025,4.8625,5.245,49.3,174.23,315.04,458.02,830,1242.95,1640.97
2012-01-24,2.2898,2.2801,2.2966,2.2808,11.535,11.62,11.94,12.282,13.358,14.0025,14.573,1.8,2.8325,4.635,6.165,7.1,7.14,7.265,0.455,0.675,0.785,0.91,1.09,1.19,1.3425,3.15,5.215,8.7075,11.8175,14.0725,14.3875,14.4525,1.7225,2.3175,3.2825,4.175,4.8075,4.8675,5.28,47.05,164.72,307.82,456.68,843.55,1231.15,1615.02
2012-01-25,2.3056,2.2791,2.3087,2.2802,11.665,11.555,11.958,12.288,13.358,13.99,14.547,1.8375,2.9875,5,6.4,7.18,7.2575,7.28,0.455,0.675,0.795,0.9225,1.1,1.225,1.3375,3.1225,5.3075,9.14,11.8825,13.5975,14.25,14.5425,1.7225,2.4425,3.63,4.82,5.5325,5.8875,6.345,32,165.26,309.05,458.74,835.25,1237.84,1622.4
2012-01-26,2.2929,2.2788,2.3189,2.3186,11.335,11.245,11.64,12.07,13.188,13.82,14.38,1.7625,2.8975,4.855,6.32,7.175,7.2425,7.2525,0.455,0.675,0.795,0.9175,1.095,1.22,1.3325,2.9975,5.1475,8.88,11.7375,13.595,14.22,14.485,1.72,2.4425,3.6275,4.815,5.53,5.885,6.34,46.8,164.76,308.23,456.33,789.4,1226.07,1606.32
2012-01-27,2.2937,2.2844,2.3029,2.3015,11.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45.35,159.44,324.03,461.54,823.55,1254.13,1628.09
2012-01-30,2.2951,2.28,2.3013,2.28,12.205,11.245,11.72,12.308,13.263,13.9175,14.497,1.9125,3.035,5.025,6.345,7.27,7.34,7.3525,0.4575,0.675,0.795,0.9175,1.1025,1.2275,1.3425,3.2525,5.3925,9.19,11.7875,13.765,14.41,14.6875,1.7225,2.4425,3.63,4.8175,5.535,5.8925,6.3475,48,156.13,334.52,472.51,842.95,1248.93,1663.79
2012-01-31,2.2859,2.2815,2.3032,2.2978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45.9,171.96,331.05,463.78,902.6,1258.84,1645.24
2012-02-01,2.2816,2.2784,2.2963,2.294,10.845,10.815,11.46,12.025,13.087,13.755,14.347,1.7625,2.9825,5.23,6.635,7.31,7.3825,7.4,0.455,0.665,0.785,0.9175,1.1,1.225,1.34,2.9975,5.2975,9.565,12.3175,13.8425,14.49,14.7675,1.72,2.3425,3.38,4.59,5.3975,5.7975,6.2475,46.3,169.91,329.84,456.54,852.7,1242.3,1625.89
2012-02-02,2.2589,2.2578,2.2821,2.2805,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46.2,170.88,345.47,467.5,872.05,1226.09,1601.92
2012-02-03,2.2588,2.2487,2.2733,2.2645,10.9,10.37,11.21,11.763,12.997,13.675,14.278,1.76,3.5775,5.54,6.87,7.515,7.575,7.735,0.455,0.67,0.795,0.9225,1.1075,1.2375,1.4025,2.9925,6.3575,10.13,12.7575,14.225,14.865,15.1575,1.72,2.3475,3.3875,4.595,5.4075,5.81,6.3,43.4,163.15,315.85,435.95,819.1,1245.85,1563.15
2012-02-06,2.2648,2.2431,2.2675,2.2432,11.057,10.688,11.233,11.85,12.945,13.7825,14.315,1.64,3.525,5.4525,6.735,7.525,7.5075,7.715,0.4575,0.685,0.79,0.92,1.0875,1.3475,1.37,2.7825,6.22,9.9575,12.4775,14.2175,14.8025,15.175,1.7125,2.295,3.32,4.3775,5.195,5.7925,6.2425,43.35,163.55,309.35,453.3,817.5,1232,1564.75
2012-02-07,2.2858,2.2627,2.2889,2.2665,11.408,10.715,11.273,11.85,12.985,13.7525,14.292,1.6875,3.6575,5.6225,6.7675,7.505,7.54,7.645,0.5275,0.7,0.7925,0.92,1.0925,1.3125,1.3575,2.8625,6.465,10.27,12.5475,14.1875,14.8275,15.155,1.9325,2.3625,3.3225,4.3925,5.215,5.7775,6.235,42.55,158.85,298,447.15,846.85,1235.2,1548.1
2012-02-08,2.2803,2.2723,2.2902,2.2895,10.807,10.472,11.183,11.765,12.905,13.6725,14.235,1.65,3.7275,5.67,6.815,7.51,7.49,7.6375,0.4575,0.68,0.7925,0.92,1.0925,1.295,1.3525,2.8025,6.595,10.3575,12.6375,14.2025,14.8,15.1475,1.685,2.295,3.3225,4.3925,5.2125,5.7525,6.2225,42.55,158.1,297.69,432.33,796.15,1183.35,1549.9
2012-02-09,2.2824,2.2797,2.2938,2.2846,10.493,10.433,10.977,11.515,12.762,13.5525,14.102,1.65,3.7275,5.65,6.8025,7.5,7.49,7.6375,0.4575,0.68,0.795,0.92,1.0925,1.2925,1.35,2.8025,6.595,10.325,12.615,14.1775,14.8025,15.15,1.6775,2.295,3.325,4.39,5.21,5.7575,6.22,48.05,156.2,313.29,435.56,820,1165.77,1519.54
2012-02-10,2.2686,2.268,2.2887,2.2762,10.557,10.515,11.185,11.665,12.87,13.5525,14.09,1.65,3.81,5.6425,6.82,7.535,7.5325,7.6525,0.4575,0.6825,0.795,0.92,1.0925,1.3,1.3525,2.8025,6.7425,10.3075,12.6475,14.2525,14.8225,15.1775,1.6775,2.295,3.325,4.3925,5.215,5.75,6.2225,38.35,161.8,323.35,448.63,839.3,1187.49,1550.94
2012-02-13,2.2662,2.2632,2.281,2.2784,10.462,10.273,10.97,11.49,12.69,13.4775,13.955,1.665,3.76,5.68,6.8175,7.5125,7.465,7.6125,0.4425,0.6625,0.8025,0.915,1.0675,1.325,1.3075,2.7975,6.6975,10.3575,12.61,14.2525,14.7575,15.145,1.6825,2.2975,3.335,4.37,5.1775,5.8325,6.185,30.5,155.83,307.71,443.19,836.9,1186.7,1561.04
2012-02-14,2.2576,2.2493,2.2685,2.266,10.327,10.153,10.813,11.267,12.46,13.1925,13.743,1.6,3.8275,5.705,6.825,7.535,7.44,7.61,0.4525,0.67,0.7925,0.92,1.0675,1.2575,1.3225,2.7275,6.7675,10.4025,12.635,14.2525,14.6825,15.1675,1.6525,2.2875,3.315,4.375,5.2,5.8175,6.185,27.7,156.08,297.9,441.23,824.2,1186.5,1549.46
2012-02-15,2.2578,2.2425,2.2669,2.2669,10.288,9.977,10.7,11.11,12.325,13.1175,13.673,1.585,3.815,5.6875,6.785,7.465,7.39,7.655,0.4575,0.6775,0.7475,0.915,1.0725,1.2475,1.2875,2.6925,6.735,10.325,12.52,14.1125,14.5725,15.155,1.6475,2.2775,3.305,4.395,5.1925,5.8225,6.2175,32.85,154.75,300.43,443.89,860.15,1200.54,1559.16
2012-02-16,2.2552,2.2492,2.2602,2.2519,9.943,10.222,10.903,11.408,12.425,13.2175,13.765,1.8,3.77,5.5425,6.675,7.4,7.3575,7.6475,0.4575,0.6725,0.75,0.9175,1.07,1.25,1.29,3.0625,6.655,10.055,12.3175,13.99,14.5075,15.135,1.6125,2.21,3.36,4.3125,5.1375,5.725,6.1125,47.2,174.18,328.65,465.58,875.15,1258.88,1632.32
2012-02-17,2.2558,2.2504,2.2614,2.2564,9.737,10.128,10.863,11.398,12.245,12.9625,13.637,1.85,3.76,5.5025,6.6525,7.405,6.9525,7.6425,0.64,0.7425,0.775,0.925,1.115,1.105,1.2475,3.7725,6.8025,10.1475,12.5625,11.0475,11.5775,11.81,1.505,2.165,3.3275,4.1425,4.1725,4.3725,4.695,50.25,173.4,322.66,467.17,880.25,1236.36,1609.94
2012-02-22,2.2593,2.2572,2.2757,2.2679,9.792,9.985,10.665,11.155,12.153,13.02,13.542,1.725,3.665,5.4,6.525,7.3375,7.3075,7.53,0.5625,0.6875,0.7825,0.9,1.0825,1.2425,1.2425,3.0775,6.2925,9.9325,12.2725,12.275,13.05,13.74,1.65,2.3025,3.3475,4.1675,4.5675,4.8225,4.995,46.65,172.07,323,467.58,867.3,1239.14,1618.84
2012-02-23,2.2852,2.257,2.2865,2.2708,10.048,10.217,10.87,11.368,12.35,13.185,13.65,1.97,3.7375,5.4325,6.555,7.335,7.2975,7.53,0.58,0.7125,0.7725,0.9025,1.09,1.245,1.23,3.485,6.4475,10.005,12.305,12.15,12.9625,13.67,1.6625,2.315,3.36,4.1775,4.535,4.7825,4.95,48.3,172.84,341.34,484.47,852.9,1242.95,1625.62
2012-02-24,2.3018,2.2875,2.3018,2.2941,10.025,10.118,10.835,11.342,12.292,13.085,13.59,1.95,3.7025,5.4425,6.5675,7.325,7.255,7.5625,0.5875,0.715,0.7675,0.89,1.085,1.245,1.2475,3.4625,6.3325,10.0275,12.3275,12.035,12.7725,13.575,1.655,2.325,3.3475,4.1675,4.4775,4.6975,4.8575,43.35,171.66,341.65,481.77,865.4,1277.65,1648.42
2012-02-27,2.2865,2.2823,2.2976,2.2944,10.167,10.417,11.007,11.413,12.398,13.1975,13.642,2.025,3.735,5.45,6.59,7.33,7.2975,7.5525,0.5875,0.7275,0.79,0.925,1.1,1.245,1.225,3.5925,6.4075,10.0275,12.3125,12.0575,12.83,13.53,1.66,2.315,3.345,4.1675,4.475,4.72,4.8275,41.95,172.83,338.33,490.72,924.6,1321.41,1698.27
2012-02-28,2.2828,2.2814,2.2945,2.2939,10.115,10.285,10.907,11.33,12.345,13.1525,13.622,2.0325,3.7475,5.4575,6.57,7.36,7.2875,7.5725,0.565,0.7175,0.7725,0.9025,1.085,1.25,1.2475,3.6,6.4175,10.025,12.335,12.055,12.8,13.55,1.6575,2.3225,3.3375,4.1675,4.48,4.71,4.8475,37.9,179.47,339.7,502.93,953.75,1325.05,1696.88
2012-02-29,2.288,2.272,2.3014,2.2793,11.182,10.63,11.222,11.55,12.485,13.2225,13.665,2.38,3.8725,5.565,6.6025,7.4425,7.3925,7.5825,0.62,0.71,0.7925,0.9275,1.105,1.2525,1.2625,4.175,6.67,10.1975,12.3625,12.5125,13.25,13.9075,1.7625,2.2975,3.3525,4.19,4.6,4.855,5.0375,39.25,159.61,307.93,472.71,941.15,1255.36,1630.34
2012-03-01,2.2821,2.2765,2.2986,2.2893,10.325,10.36,10.985,11.44,12.32,13.0775,13.555,2.2275,3.7825,5.52,6.52,7.38,7.3175,7.5575,0.5475,0.715,0.7775,0.9225,1.0725,1.245,1.2425,3.885,6.5275,10.115,12.2425,12.3025,13.01,13.695,1.665,2.3225,3.3525,4.1625,4.53,4.78,4.9625,39.35,186.5,336.26,488.77,912.3,1274.71,1609.88
2012-03-02,2.283,2.2681,2.2881,2.2684,10.417,10.407,10.99,11.365,12.36,13.145,13.602,1.9925,3.8025,5.5325,6.5325,7.395,7.3475,7.5675,0.5575,0.7075,0.765,0.9125,1.09,1.245,1.24,3.535,6.545,10.16,12.225,12.3875,13.1225,13.795,1.65,2.305,3.3675,4.185,4.57,4.8325,5.0175,42,191.65,334.64,486.07,862.9,1271.82,1603.75
2012-03-05,2.2991,2.2795,2.3006,2.2818,10.683,10.433,11.073,11.417,12.465,13.21,13.642,1.9075,3.79,5.515,6.5275,7.3925,7.3175,7.6275,0.615,0.6825,0.7825,0.895,1.1475,1.25,1.23,3.415,6.5425,10.1475,12.205,12.6825,13.3,13.945,1.785,2.3325,3.385,4.23,4.665,4.97,5.0825,40.75,177.32,305.37,454.79,869.4,1192.85,1530.88
2012-03-06,2.306,2.2917,2.3125,2.2917,11.33,10.885,11.445,11.73,12.695,13.3825,13.778,2.2075,3.91,5.62,6.555,7.4525,7.3775,7.6475,0.565,0.68,0.795,0.895,1.135,1.26,1.245,3.885,6.8225,10.3175,12.21,13.0825,13.6175,14.275,1.76,2.34,3.41,4.28,4.78,5.25,5.3075,40.3,174.67,313.42,461.76,827.95,1209.86,1553.02
2012-03-07,2.3223,2.3051,2.3279,2.3096,12.013,11.295,11.65,11.93,12.825,13.5125,13.895,2.49,4.125,5.76,6.6425,7.53,7.465,7.7,0.57,0.6925,0.7875,0.92,1.1375,1.2775,1.275,4.3325,7.2125,10.5375,12.3275,13.3425,13.89,14.515,1.7725,2.43,3.49,4.36,4.875,5.3325,5.4,42.65,165.12,313.29,458,827.85,1201.58,1552.21
2012-03-08,2.3359,2.3257,2.3585,2.3315,13.368,12.56,12.767,12.997,13.44,13.925,14.273,3.165,4.63,6.0825,6.8225,7.715,7.6325,7.8425,0.5275,0.7275,0.84,0.955,1.145,1.27,1.3175,5.16,8.1275,11.13,12.65,14.15,14.6325,15.2175,1.9,2.495,3.605,4.4875,5.125,5.63,5.8275,45.75,178.86,332.61,462.32,844.85,1208.31,1537.53
2012-03-09,2.3488,2.3249,2.3522,2.3271,12.362,12.22,12.458,12.76,13.23,13.725,14.063,3.23,4.76,6.2025,6.91,7.7625,7.7225,7.8775,0.525,0.7275,0.84,0.955,1.145,1.2775,1.3175,5.265,8.355,11.3475,12.81,14.2375,14.7475,15.2875,1.8975,2.495,3.605,4.4875,5.1225,5.64,5.8275,46.6,178.9,330.97,464.27,886.5,1202.82,1536.97
2012-03-12,2.365,2.3466,2.4098,2.3497,14.858,13.825,13.892,13.965,14.167,14.3925,14.465,3.6325,5.34,6.6225,7.2875,8.0375,7.97,8.1325,0.55,0.7525,0.875,1.015,1.2075,1.33,1.365,5.9525,9.3825,12.115,13.51,14.76,15.28,15.79,2.0225,2.6175,3.805,4.8275,5.465,5.9275,6.05,45.5,184.62,334.72,483.29,893.55,1251.62,1597.28
2012-03-13,2.3444,2.3411,2.3834,2.3584,14.923,13.497,13.578,13.638,13.86,14.1075,14.263,4.1975,5.59,6.6875,7.37,8,7.98,8.1425,0.625,0.795,0.905,1.0525,1.205,1.36,1.395,7.0025,9.83,12.1975,13.62,14.9075,15.4625,15.99,2.2125,2.7725,3.8975,5.03,5.6875,6.1375,6.3275,45.35,176.35,337.75,483.45,888.4,1242.75,1587.89
2012-03-14,2.3514,2.3419,2.3751,2.342,14.663,13.622,13.578,13.673,13.78,14.0475,14.195,3.935,5.6625,6.8125,7.5425,8.0325,8.0675,8.2325,0.54,0.7725,0.895,1.05,1.1975,1.3625,1.395,6.5875,9.98,12.4425,13.9575,14.985,15.635,16.18,1.9975,2.72,3.87,5.0075,5.67,6.135,6.3275,44.85,175.16,335.91,480.98,878.4,1232.33,1574.32
2012-03-15,2.3523,2.3345,2.3677,2.3559,13.788,12.985,13.068,13.183,13.485,13.7325,13.945,3.8975,5.425,6.6475,7.3475,7.8725,7.8575,8.0525,0.5375,0.7675,0.885,1.035,1.1875,1.3375,1.375,6.5225,9.5625,12.1425,13.595,14.675,15.235,15.8225,1.9925,2.7125,3.86,4.9925,5.655,6.0925,6.3025,45.1,177.13,336.39,470.41,895.6,1245.17,1591.57
2012-03-16,2.3716,2.3509,2.3785,2.3513,13.792,12.987,13.073,13.185,13.49,13.7575,13.948,3.8725,5.27,6.545,7.2875,7.8075,7.8275,8.0225,0.495,0.7325,0.86,1.03,1.1825,1.3375,1.375,6.4825,9.2875,11.955,13.4825,14.5575,15.1725,15.7725,1.8275,2.5825,3.745,4.9775,5.655,6.1,6.305,44.25,174.61,327.58,469.94,882.4,1239.55,1582
2012-03-19,2.4088,2.3682,2.412,2.3682,13.422,12.972,13.123,13.205,13.443,13.7175,13.9,3.8125,5.3725,6.475,7.1975,7.8175,7.84,8.0275,0.495,0.735,0.8575,1.025,1.1825,1.3375,1.37,6.3775,9.4725,11.825,13.3175,14.5775,15.1975,15.7725,1.805,2.5825,3.745,4.9725,5.655,6.1025,6.3025,40.6,190.3,324.95,473,886.2,1258.05,1616.1
2012-03-20,2.4004,2.3992,2.4208,2.4007,14.788,14.04,13.977,13.843,13.81,13.945,14.01,4.42,5.82,6.8625,7.565,8.04,8.0225,8.175,0.5725,0.77,0.89,1.06,1.2075,1.3575,1.39,7.3725,10.2425,12.5175,13.9775,14.9825,15.5475,16.0575,1.9775,2.6425,3.7925,5.025,5.69,6.13,6.3275,40.45,164.7,310.5,468.85,887.1,1274.15,1665.9
2012-03-21,2.4026,2.3988,2.4193,2.4021,14.167,13.878,13.722,13.82,13.788,13.9175,13.98,3.98,5.7075,6.76,7.485,8.0125,8.0125,8.2575,0.4975,0.7425,0.86,1.025,1.1975,1.35,1.4125,6.6675,10.065,12.35,13.85,14.945,15.5325,16.0775,1.8275,2.5925,3.73,4.7925,5.55,6.0675,6.3125,37.6,158.43,316.16,467.5,890.7,1284.39,1648.91
2012-03-22,2.4017,2.3918,2.4098,2.3918,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42.9,166.07,333.39,458.84,896.25,1276.52,1645.41
